gene,C1,C1_logFC,C1_FDR,C2,C2_logFC,C2_FDR,C3,C3_logFC,C3_FDR,module
XM_005276758,DOWN,-2.20285173877745,7.96164444499809e-07,NS,-0.868169152035221,0.102627989580629,DOWN,-1.65253003335996,0.0004511212927493,DOWN IN LIMBUS
XM_005276996,NS,0.484673286660044,0.23443102053309,NS,0.0693596363800753,0.961438722025245,DOWN,-2.36172025972002,0.00111674739262,DOWN IN LIMBUS
XM_005277431,UP,1.01085856396109,1.41586294774874e-05,NS,0.238119798943387,0.504250743317612,NS,0.461074445726208,0.0388119459079074,C1 SPECIFIC
XM_005277432,UP,1.6430973914322,0.0003621444287662,UP,2.67964085231023,0.0012289918146469,UP,1.51823666177768,0.007722299641373,CORE — all 3 contrasts
XM_005277435,UP,1.6430973914322,0.0003621444287662,UP,2.67964085231023,0.0012289918146469,UP,1.51823666177768,0.007722299641373,CORE — all 3 contrasts
XM_005278365,DOWN,-1.23607920490626,0.0033814891471717,NS,-0.111631320224284,0.926305937787706,NS,-0.371890678804902,0.479733801790893,DOWN IN LIMBUS
XM_006709956,UP,1.69758291868948,6.30601406072827e-05,NS,-0.763900253468866,0.247533506622294,NS,0.46491024591871,0.25999728756271,C1 SPECIFIC
XM_006710308,NS,0.0888267512831531,0.72563310768883,NS,0.379719316214251,0.494706696502024,UP,1.15784803333366,0.0033386931746794,C3 SPECIFIC
XM_006710332,DOWN,-1.63096499246283,0.0005171870347559,NS,-0.161477835127074,0.888879207437701,DOWN,-1.48804808914893,0.0109014437377208,DOWN IN LIMBUS
XM_006710350,DOWN,-1.19538293120739,0.0485386358027069,NS,0.0824161961887002,0.969179299981132,NS,-0.402088354982766,0.644844083356485,DOWN IN LIMBUS
XM_006710410,UP,1.34508356412277,0.0012200400768292,NS,0.820874878468481,0.286476927582889,UP,1.38334655029857,0.0107016069517202,SHARED C1 & C3
XM_006710452,UP,1.02864076282298,0.0018567274688393,NS,0.222859307173673,0.762427850994223,NS,0.914048452753544,0.0298251833111755,C1 SPECIFIC
XM_006710453,DOWN,-2.83720176229449,0.0002155899517233,NS,0.187652776632184,0.919057430369859,NS,-0.907188221524553,0.255311532622942,DOWN IN LIMBUS
XM_006710554,DOWN,-2.26836152780575,8.1333580316348e-08,NS,0.267021663552534,0.562808461219107,NS,0.395963341502624,0.149537352811158,DOWN IN LIMBUS
XM_006710562,DOWN,-1.0135548806963,0.00024601000197,NS,0.381610472328303,0.423055914811575,NS,-0.111865310662856,0.730003890662952,DOWN IN LIMBUS
XM_006710573,UP,1.76251969189449,8.94888774552588e-06,NS,-0.587352496531428,0.295612516051281,NS,0.46856174392788,0.177562357910264,C1 SPECIFIC
XM_006710635,NS,-0.572258310588598,0.021754088529082,NS,-0.423945538883979,0.429245734733461,DOWN,-1.12204342505925,0.0039239746414247,DOWN IN LIMBUS
XM_006710667,UP,1.49628376315008,7.49766467180123e-05,NS,0.151379594834438,0.848989625878025,NS,0.767551673594054,0.0501254781454801,C1 SPECIFIC
XM_006710691,UP,1.24123201004887,0.0218960683840325,NS,1.52515912874955,0.175068116518657,UP,1.62585399309538,0.0333721404525127,SHARED C1 & C3
XM_006710750,UP,2.54061244324173,7.57828510511261e-05,NS,-0.716278093849601,0.5085826005182,NS,1.08476870700041,0.0947035956929739,C1 SPECIFIC
XM_006710751,UP,2.54061244324173,7.57828510511261e-05,NS,-0.716278093849601,0.5085826005182,NS,1.08476870700041,0.0947035956929739,C1 SPECIFIC
XM_006710762,DOWN,-1.1569896409423,0.0044309786307488,NS,-0.105523565986518,0.927717989883192,NS,-0.840550025712714,0.0990097130583237,DOWN IN LIMBUS
XM_006710764,NS,-0.699631673229375,0.0003456344696616,NS,-0.448422715148807,0.177584601806031,DOWN,-1.01930580752671,0.0004822124850046,DOWN IN LIMBUS
XM_006710766,NS,-0.699631673229375,0.0003456344696616,NS,-0.448422715148807,0.177584601806031,DOWN,-1.01930580752671,0.0004822124850046,DOWN IN LIMBUS
XM_006710767,NS,-0.699631673229375,0.0003456344696616,NS,-0.448422715148807,0.177584601806031,DOWN,-1.01930580752671,0.0004822124850046,DOWN IN LIMBUS
XM_006710768,NS,-0.699631673229375,0.0003456344696616,NS,-0.448422715148807,0.177584601806031,DOWN,-1.01930580752671,0.0004822124850046,DOWN IN LIMBUS
XM_006710836,DOWN,-1.0259806911629,0.0340386864247989,NS,0.138434922235013,0.92702796079953,NS,0.48906769534979,0.459274465913847,DOWN IN LIMBUS
XM_006710895,DOWN,-1.19334771347604,0.0001434428368109,NS,0.264388985326946,0.63752473515327,NS,0.578978982148143,0.0786562802887957,DOWN IN LIMBUS
XM_006710896,DOWN,-1.19334771347604,0.0001434428368109,NS,0.264388985326946,0.63752473515327,NS,0.578978982148143,0.0786562802887957,DOWN IN LIMBUS
XM_006710922,DOWN,-1.52274959436228,1.30231530898093e-05,NS,-0.50547512661751,0.310840430570372,NS,-0.654226664850888,0.0467890023183094,DOWN IN LIMBUS
XM_006710923,DOWN,-1.52274959436228,1.30231530898093e-05,NS,-0.50547512661751,0.310840430570372,NS,-0.654226664850888,0.0467890023183094,DOWN IN LIMBUS
XM_006711203,DOWN,-1.56874075049552,1.96760936377181e-05,NS,-0.328704450565085,0.563296548399884,NS,-0.589266435554987,0.0867593128350511,DOWN IN LIMBUS
XM_006711236,UP,1.1202048207511,0.0492992670082559,NS,0.789547360477416,0.547684420955594,NS,1.46674497735405,0.0651907826515819,C1 SPECIFIC
XM_006711247,DOWN,-1.19045217281767,0.0005415922195074,NS,-0.189402539774155,0.803992953568874,NS,0.260688295704848,0.505546513921834,DOWN IN LIMBUS
XM_006711285,UP,1.27706488465795,1.20531880154369e-05,NS,0.424243263690816,0.307340066419257,NS,0.728295980278023,0.0126339559003927,C1 SPECIFIC
XM_006711301,UP,1.90303431600906,0.0002365309631244,NS,0.385584764706585,0.691907188041854,UP,1.50301196614468,0.0136257820657624,SHARED C1 & C3
XM_006711316,NS,-0.52577084953736,0.297113147809345,NS,0.128704187349214,0.939820054073434,DOWN,-3.73997780126219,0.0002395142437753,DOWN IN LIMBUS
XM_006711345,UP,3.1821947705547,5.53044295932023e-07,NS,0.676813716265507,0.371604577182719,UP,2.92388760443128,7.85896586579628e-05,SHARED C1 & C3
XM_006711430,UP,2.07600397468612,6.12164764776409e-05,NS,0.723069937413038,0.37658196035847,NS,0.871211194951913,0.0913771258088446,C1 SPECIFIC
XM_006711480,NS,0.632634917867763,0.0808249765371355,NS,1.20922600765434,0.122652186947458,UP,1.17969070445976,0.0281303514335819,C3 SPECIFIC
XM_006711632,NS,-0.507161995196864,0.377200089672862,NS,0.173240299629581,0.926305937787706,DOWN,-2.28081827860042,0.010637064848217,DOWN IN LIMBUS
XM_006711726,UP,2.25705681790167,4.50498133325713e-06,NS,0.47651865435758,0.494600898330243,NS,-0.116145104451409,0.807014218075925,C1 SPECIFIC
XM_006711752,NS,0.313723600810107,0.272904130087374,NS,0.265180126875736,0.714332940736991,DOWN,-1.1703913965624,0.0094667526285007,DOWN IN LIMBUS
XM_006711874,UP,1.04967368040414,0.0051744865107426,NS,0.655556040922507,0.386201986996649,NS,-0.667871391020727,0.153828111355083,C1 SPECIFIC
XM_006712070,DOWN,-1.28107154068008,4.28632206710102e-06,NS,-0.589491177196552,0.106022066434109,NS,-0.903312246522403,0.0017918435210049,DOWN IN LIMBUS
XM_006712072,DOWN,-1.28107154068008,4.28632206710102e-06,NS,-0.589491177196552,0.106022066434109,NS,-0.903312246522403,0.0017918435210049,DOWN IN LIMBUS
XM_006712167,UP,1.42076089063133,0.0089683002009226,NS,0.363517320425021,0.786640414861447,NS,1.33996853864486,0.0606273776130334,C1 SPECIFIC
XM_006712229,UP,1.83482871697511,3.16947389943303e-05,NS,0.461923853957881,0.51297642629648,NS,-0.384838039672482,0.3566406432226,C1 SPECIFIC
XM_006712279,DOWN,-2.145392372931,5.53044295932023e-07,NS,0.085971267181856,0.904970219979185,NS,0.0544305573007247,0.887205584584495,DOWN IN LIMBUS
XM_006712280,DOWN,-2.145392372931,5.53044295932023e-07,NS,0.085971267181856,0.904970219979185,NS,0.0544305573007247,0.887205584584495,DOWN IN LIMBUS
XM_006712405,UP,1.58557284852512,0.0002218383148388,NS,0.388256638534274,0.616696237362709,UP,1.52329876421257,0.0042602778543776,SHARED C1 & C3
XM_006712459,UP,2.06276990475846,0.0011814001114537,NS,0.0721654923250457,0.96949522675473,NS,1.21558242733975,0.102401709778314,C1 SPECIFIC
XM_006712460,UP,2.05654102496268,4.29444131049374e-06,NS,0.259958732009843,0.699879698271011,UP,1.6065251421882,0.0009390845863294,SHARED C1 & C3
XM_006712483,DOWN,-1.66632110157245,0.0001269942511129,NS,0.292068642853732,0.718778112435684,DOWN,-1.44320630369702,0.0052917562146992,DOWN IN LIMBUS
XM_006712493,UP,1.04819691718721,0.0019508767860285,NS,0.736034787741267,0.247375226641115,UP,1.46379067648346,0.0026516305632745,SHARED C1 & C3
XM_006712494,UP,1.04819691718721,0.0019508767860285,NS,0.736034787741267,0.247375226641115,UP,1.46379067648346,0.0026516305632745,SHARED C1 & C3
XM_006712574,UP,2.84310605662373,0.0002733172678626,NS,0.0325766065926905,0.989030763801485,UP,1.74820166871501,0.0455818974300409,SHARED C1 & C3
XM_006712575,UP,2.84310605662373,0.0002733172678626,NS,0.0325766065926905,0.989030763801485,UP,1.74820166871501,0.0455818974300409,SHARED C1 & C3
XM_006712577,UP,2.84310605662373,0.0002733172678626,NS,0.0325766065926905,0.989030763801485,UP,1.74820166871501,0.0455818974300409,SHARED C1 & C3
XM_006712586,UP,2.80203386899325,5.72387273320326e-06,NS,0.209162110178292,0.851911624996024,NS,0.873999059180851,0.1020409638775,C1 SPECIFIC
XM_006712588,UP,2.80203386899325,5.72387273320326e-06,NS,0.209162110178292,0.851911624996024,NS,0.873999059180851,0.1020409638775,C1 SPECIFIC
XM_006712616,UP,2.76458184852215,7.267644817775e-09,NS,0.390881160086169,0.332566459658531,UP,1.91395782517927,1.16947710960298e-05,SHARED C1 & C3
XM_006712618,UP,2.76458184852215,7.267644817775e-09,NS,0.390881160086169,0.332566459658531,UP,1.91395782517927,1.16947710960298e-05,SHARED C1 & C3
XM_006712712,DOWN,-1.87914153187736,0.0001006548161132,NS,0.0749352610656171,0.952049407076875,NS,0.667345422483367,0.169701676328992,DOWN IN LIMBUS
XM_006712721,UP,3.01523210151454,1.27871774492687e-05,NS,0.39215168940528,0.729086418138936,UP,2.47689358269902,0.0014128343817724,SHARED C1 & C3
XM_006712760,DOWN,-1.04311992858821,0.0003118939350721,NS,-0.441801386742806,0.37658196035847,NS,-0.335726979317312,0.275889306848118,DOWN IN LIMBUS
XM_006712803,DOWN,-1.34620541341703,0.0005415922195074,NS,0.948357089339806,0.166209093633819,NS,0.289489532842009,0.514179995050649,DOWN IN LIMBUS
XM_006713005,DOWN,-3.68621712226523,3.3757050362228e-08,NS,0.575013864332003,0.386740720837814,NS,0.629749057410843,0.12663163248994,DOWN IN LIMBUS
XM_006713007,UP,1.16669583379704,0.0004389632787333,NS,0.311396769506332,0.618164637785704,NS,0.0957803235290395,0.820049219976425,C1 SPECIFIC
XM_006713071,UP,3.22891204465134,8.56185649452294e-08,NS,-0.0583785345210011,0.95334458436765,UP,1.50536676676246,0.001883930491996,SHARED C1 & C3
XM_006713109,UP,3.37714799559133,1.20063757416571e-08,NS,0.131132937260638,0.851911624996024,UP,1.17850875239002,0.0030805805609171,SHARED C1 & C3
XM_006713249,NS,-0.32417874221171,0.382176536324447,NS,-0.353428515160369,0.70070036625728,DOWN,-1.12074283841812,0.0390777379024808,DOWN IN LIMBUS
XM_006713279,NS,-0.3552492114551,0.219475771440419,UP,1.5845587416237,0.0133209910015983,UP,1.79887266994789,0.0007220265147935,SHARED C2 & C3
XM_006713475,DOWN,-1.25432800656993,0.0002939695679077,NS,0.6986387484645,0.232274884621308,NS,-0.18313996236599,0.642179991613215,DOWN IN LIMBUS
XM_006713582,UP,1.38376814497501,0.0019964779698915,NS,-0.925440255474158,0.276820120292565,NS,-0.37506102020598,0.491478383126383,C1 SPECIFIC
XM_006713584,UP,1.38376814497501,0.0019964779698915,NS,-0.925440255474158,0.276820120292565,NS,-0.37506102020598,0.491478383126383,C1 SPECIFIC
XM_006713586,UP,1.27196623464663,0.02560791680231,NS,-0.959366905541461,0.436336568884898,NS,0.0565882177667056,0.952240099097549,C1 SPECIFIC
XM_006713596,UP,1.42266229284754,4.50791895726865e-05,DOWN,-1.30280988319801,0.0142383514087762,UP,1.26123197351449,0.0021773678963108,SHARED C1 & C3
XM_006713597,UP,1.42266229284754,4.50791895726865e-05,DOWN,-1.30280988319801,0.0142383514087762,UP,1.26123197351449,0.0021773678963108,SHARED C1 & C3
XM_006713641,NS,0.985693880197785,0.0004790442707384,NS,0.156578445642679,0.799540082812086,UP,1.15678255194554,0.0022888152714278,C3 SPECIFIC
XM_006713642,UP,1.08246681247249,0.0009410626896038,NS,0.0809665774405657,0.926305937787706,NS,-0.378152902207105,0.309867864165895,C1 SPECIFIC
XM_006713644,UP,1.08246681247249,0.0009410626896038,NS,0.0809665774405657,0.926305937787706,NS,-0.378152902207105,0.309867864165895,C1 SPECIFIC
XM_006713648,UP,2.61130547999058,1.86374831180757e-06,NS,0.604691076554437,0.392500057040826,UP,1.75404201761124,0.0013864158046556,SHARED C1 & C3
XM_006713910,UP,1.07856831844296,0.0090061386628782,NS,0.323110499943245,0.739953192617452,NS,0.149946601122392,0.804611735577332,C1 SPECIFIC
XM_006713979,UP,4.45437923264233,8.01598767389637e-08,NS,0.187925181984102,0.873087473275844,UP,3.07710875721664,0.0001603912882052,SHARED C1 & C3
XM_006714007,UP,1.53991175593906,0.0010905788560851,NS,0.513774327586836,0.573065354058739,NS,0.850902743181509,0.120007601155273,C1 SPECIFIC
XM_006714015,DOWN,-1.47993713139588,0.000362049438375,NS,0.107892724525468,0.917804428879256,NS,0.0685482036597804,0.901027277881221,DOWN IN LIMBUS
XM_006714038,DOWN,-1.9803010299224,0.0015922161014962,NS,-0.0196819572209499,0.992531023671757,UP,2.35434972016387,0.005674546524667,C3 SPECIFIC
XM_006714075,UP,1.4861703332848,0.0288121196169652,NS,2.51990019926529,0.0793056021497309,UP,1.98079053055981,0.0390777379024808,SHARED C1 & C3
XM_006714140,DOWN,-1.55585335105816,0.0013647455162856,NS,-0.190359149475944,0.877089532887555,NS,-0.0989007886599245,0.885363856143633,DOWN IN LIMBUS
XM_006714383,NS,0.0877939954704559,0.824954752373434,NS,0.480702093176394,0.568511473197947,UP,1.21043111253404,0.0257082175526154,C3 SPECIFIC
XM_006714389,NS,0.0877939954704559,0.824954752373434,NS,0.480702093176394,0.568511473197947,UP,1.21043111253404,0.0257082175526154,C3 SPECIFIC
XM_006714403,NS,0.881872308479168,0.0317959688703215,NS,-0.738332611669922,0.407359527251523,DOWN,-1.26764489886702,0.0314538091782868,DOWN IN LIMBUS
XM_006714404,NS,0.881872308479168,0.0317959688703215,NS,-0.738332611669922,0.407359527251523,DOWN,-1.26764489886702,0.0314538091782868,DOWN IN LIMBUS
XM_006714412,NS,0.167583204735419,0.638936707703003,NS,-0.353741874495467,0.671178652949145,DOWN,-2.46398622324348,0.0002632665359847,DOWN IN LIMBUS
XM_006714465,NS,0.156908404833096,0.627884313154427,NS,0.0944797756268452,0.926305937787706,DOWN,-1.40576054347169,0.005265801188306,DOWN IN LIMBUS
XM_006714466,NS,0.156908404833096,0.627884313154427,NS,0.0944797756268452,0.926305937787706,DOWN,-1.40576054347169,0.005265801188306,DOWN IN LIMBUS
XM_006714495,UP,1.1876693858284,8.22047843992412e-05,NS,-0.0474221147575946,0.950545321117083,NS,-0.110763056849641,0.74048128520055,C1 SPECIFIC
XM_006714619,UP,2.97995613281734,3.63596128644214e-06,NS,0.211384912456673,0.851835361883918,UP,2.11119111575084,0.0015221503288539,SHARED C1 & C3
XM_006714633,UP,1.76470871408621,1.76189397778712e-05,NS,0.054801245582988,0.953937768053865,NS,0.381453209072548,0.306995771070005,C1 SPECIFIC
XM_006714773,UP,1.97604826508315,1.17735905055328e-05,NS,0.198862228048124,0.804448438526791,NS,0.839949149583734,0.0465356004440465,C1 SPECIFIC
XM_006714826,UP,1.24259044764547,0.0005844126232196,NS,-0.251364407722329,0.733546567793478,NS,-0.435931224911795,0.274966395552662,C1 SPECIFIC
XM_006714948,UP,3.40000849591577,8.94888774552588e-06,NS,1.03531648259276,0.334338006780495,UP,2.94311961951151,0.0008291715889128,SHARED C1 & C3
XM_006715008,NS,0.649077048514663,0.0808464067647656,NS,-1.1236697849145,0.166209093633819,DOWN,-1.30657580708221,0.0195465770072831,DOWN IN LIMBUS
XM_006715021,DOWN,-1.96057709973107,0.000313632754371,NS,0.689167825157034,0.479349688805727,NS,0.22523138630702,0.727152937600657,DOWN IN LIMBUS
XM_006715042,UP,1.48613530893106,0.0034292353233945,NS,0.230313054597345,0.863222802439948,UP,1.65358420905336,0.0158512186711733,SHARED C1 & C3
XM_006715053,UP,1.4004769406848,0.0009252843391165,NS,-0.220462434221197,0.822354863169286,NS,-0.59381622476027,0.213509245952516,C1 SPECIFIC
XM_006715054,UP,1.4004769406848,0.0009252843391165,NS,-0.220462434221197,0.822354863169286,NS,-0.59381622476027,0.213509245952516,C1 SPECIFIC
XM_006715088,DOWN,-1.49685216764397,6.69645822945912e-05,NS,-0.0213030495157795,0.983743570143102,NS,-0.620636013010049,0.0982581553355353,DOWN IN LIMBUS
XM_006715177,UP,1.90180161521957,0.0002869581423925,NS,1.25701349162128,0.161419826513184,UP,2.28037508223303,0.0013079052910275,SHARED C1 & C3
XM_006715178,UP,1.90180161521957,0.0002869581423925,NS,1.25701349162128,0.161419826513184,UP,2.28037508223303,0.0013079052910275,SHARED C1 & C3
XM_006715179,DOWN,-1.6629896216963,0.000315258901632,NS,-0.277806724570819,0.768101417705727,NS,-0.18390824894914,0.738152450347386,DOWN IN LIMBUS
XM_006715234,UP,2.71569613082626,3.95039078857718e-05,NS,0.312063473591294,0.805023098037362,NS,0.973417764651151,0.125724166515576,C1 SPECIFIC
XM_006715428,UP,2.06644897160338,0.0002569307813396,NS,0.0475770183800375,0.976559688028387,NS,0.86455187563868,0.15080308638418,C1 SPECIFIC
XM_006715492,DOWN,-1.19591771181774,0.00024601000197,NS,-0.375391713876726,0.518605027897252,NS,-0.626861871277511,0.0759224526601923,DOWN IN LIMBUS
XM_006715493,DOWN,-1.19591771181774,0.00024601000197,NS,-0.375391713876726,0.518605027897252,NS,-0.626861871277511,0.0759224526601923,DOWN IN LIMBUS
XM_006715539,UP,1.47969530492914,1.17735905055328e-05,NS,-0.274632294726292,0.587879318736478,NS,-0.898934176075773,0.0086668610991661,C1 SPECIFIC
XM_006715584,DOWN,-1.02934031574625,6.41391050277383e-05,NS,0.50109511823946,0.207593208211872,NS,-0.489365646247363,0.0609364772468565,DOWN IN LIMBUS
XM_006715638,NS,0.99279534038825,0.0701422178599667,NS,-0.130865440887663,0.942892921945694,DOWN,-1.7066795059666,0.0334261811737,DOWN IN LIMBUS
XM_006715639,NS,0.99279534038825,0.0701422178599667,NS,-0.130865440887663,0.942892921945694,DOWN,-1.7066795059666,0.0334261811737,DOWN IN LIMBUS
XM_006715704,UP,2.03229559611448,1.7516954181742e-06,NS,0.363631927434,0.520363273866027,NS,0.160356669243576,0.654335335878689,C1 SPECIFIC
XM_006715741,DOWN,-1.2909643315488,4.90649751177976e-05,UP,1.05145029637818,0.0317174014345795,NS,0.282640891578584,0.359643712102348,C2 SPECIFIC
XM_006715769,UP,1.66472321791215,2.51708909700563e-05,NS,0.642532791986278,0.27659937930102,UP,1.72659187080191,0.0005485742645104,SHARED C1 & C3
XM_006715836,NS,0.897299274079161,0.0022812463607057,NS,-0.960645451801443,0.0882883085483504,DOWN,-1.19825889149557,0.0039841453422953,DOWN IN LIMBUS
XM_006715871,DOWN,-1.01508865608537,0.0361424557273973,NS,0.0813559614677168,0.961234347839544,NS,-0.62867154777825,0.33298984831063,DOWN IN LIMBUS
XM_006715927,DOWN,-1.68759307593875,4.94069845185046e-05,NS,-0.112787368768485,0.90183251862782,NS,-0.0956647279308829,0.839793616190433,DOWN IN LIMBUS
XM_006716024,UP,2.21514922729172,0.0008477375763444,UP,2.38822579308711,0.0411148258306515,NS,0.967827947279638,0.19447058643534,SHARED C1 & C2
XM_006716025,UP,2.21514922729172,0.0008477375763444,UP,2.38822579308711,0.0411148258306515,NS,0.967827947279638,0.19447058643534,SHARED C1 & C2
XM_006716144,DOWN,-1.07306223194008,0.0013647455162856,NS,-0.482197768504863,0.450885801620895,NS,0.0342529498944546,0.942574887624142,DOWN IN LIMBUS
XM_006716167,UP,3.27543613067139,1.34371707039222e-06,NS,0.0882614543264859,0.94592461272976,UP,1.90303719087222,0.0028461879507644,SHARED C1 & C3
XM_006716284,DOWN,-2.50988787857669,5.25458404422838e-05,NS,-0.154422557628089,0.911904983806193,UP,1.37309259617966,0.0334261811737,C3 SPECIFIC
XM_006716305,UP,1.67809473441453,0.0010910549239179,NS,0.962510842802624,0.307997962432673,UP,1.94022214773518,0.004996933686598,SHARED C1 & C3
XM_006716319,UP,1.25950129802057,0.0014608165854077,NS,-0.139997744866218,0.892907185870436,NS,0.0423599789356883,0.940475091132713,C1 SPECIFIC
XM_006716331,UP,2.77855843615548,9.90811944604824e-08,NS,0.254936746366493,0.677611530982175,UP,1.6078754130021,0.0005859792149297,SHARED C1 & C3
XM_006716334,UP,2.77855843615548,9.90811944604824e-08,NS,0.254936746366493,0.677611530982175,UP,1.6078754130021,0.0005859792149297,SHARED C1 & C3
XM_006716365,UP,2.99984421597751,3.22759565911024e-06,NS,0.0619158265351052,0.963047686349035,UP,1.6252409928812,0.0074156918842111,SHARED C1 & C3
XM_006716448,DOWN,-1.38562090947975,1.86702344530535e-05,NS,0.584577287212588,0.208766826388479,NS,0.403470183777088,0.172097005629889,DOWN IN LIMBUS
XM_006716449,DOWN,-1.38562090947975,1.86702344530535e-05,NS,0.584577287212588,0.208766826388479,NS,0.403470183777088,0.172097005629889,DOWN IN LIMBUS
XM_006716454,UP,2.24535291064313,4.49486722836966e-05,NS,-0.0033342546665773,0.99784876658985,NS,0.202029400001203,0.730952713238503,C1 SPECIFIC
XM_006716464,UP,1.0952863391996,0.0033798087792095,NS,0.668245729977535,0.365578996682604,UP,1.4586489873035,0.005674546524667,SHARED C1 & C3
XM_006716496,DOWN,-1.45863791645361,0.0075314746987038,NS,-0.495104071898204,0.685656921463865,NS,0.731307040408131,0.285072812088277,DOWN IN LIMBUS
XM_006716497,DOWN,-1.45863791645361,0.0075314746987038,NS,-0.495104071898204,0.685656921463865,NS,0.731307040408131,0.285072812088277,DOWN IN LIMBUS
XM_006716498,UP,2.14329915633991,1.86707918339703e-05,NS,0.374091472709264,0.639371790417932,UP,1.08706528277929,0.0281640357345438,SHARED C1 & C3
XM_006716547,NS,-0.487207737492014,0.0880310367783513,NS,-0.613024230978525,0.328036136518416,DOWN,-1.06319767775609,0.0148351962554921,DOWN IN LIMBUS
XM_006716606,NS,-0.725255317861104,0.0079041063196116,NS,-0.33963854833355,0.559341179724721,DOWN,-1.35140844740038,0.0016677629173853,DOWN IN LIMBUS
XM_006716614,UP,1.79420353497049,0.0013458735080784,NS,1.19582455919874,0.247375226641115,UP,1.76616597715901,0.0146003276011203,SHARED C1 & C3
XM_006716719,UP,1.94061414767325,4.58551382097656e-06,NS,-0.654009726617371,0.247706759241446,NS,0.689707587279955,0.0609364772468565,C1 SPECIFIC
XM_006716749,DOWN,-1.81285943748328,6.87148859320536e-07,NS,-0.203795571636069,0.67125502558339,NS,-0.255921124254892,0.35090649738083,DOWN IN LIMBUS
XM_006716813,DOWN,-1.87642761037003,0.0001051993320929,NS,1.15109200316468,0.137038184364521,NS,0.107324072348914,0.852977183977485,DOWN IN LIMBUS
XM_006716859,NS,-0.51163053051429,0.0706431446179341,NS,-1.01823100161922,0.097895337912163,DOWN,-1.7750704486855,0.0006106983244221,DOWN IN LIMBUS
XM_006716863,NS,-0.495650521359009,0.0465551481994148,NS,-1.00313545416442,0.0583103098065062,DOWN,-1.52208208870207,0.0006643055622662,DOWN IN LIMBUS
XM_006716929,DOWN,-1.36026846442425,1.98323351644176e-05,NS,-0.335129481142877,0.497945050123171,NS,-0.238013410321853,0.422748157421675,DOWN IN LIMBUS
XM_006716931,DOWN,-1.36026846442425,1.98323351644176e-05,NS,-0.335129481142877,0.497945050123171,NS,-0.238013410321853,0.422748157421675,DOWN IN LIMBUS
XM_006716936,UP,1.30240989326739,0.0017953358216851,NS,0.17912965017418,0.866124478300104,NS,0.294893296755951,0.565516582517295,C1 SPECIFIC
XM_006716960,DOWN,-3.04209486487658,0.0001189482376676,NS,1.75697372251278,0.169231738084478,DOWN,-1.83600923468881,0.0333522666616221,DOWN IN LIMBUS
XM_006716995,UP,1.24564130949777,0.002583451459891,NS,0.13873817854973,0.902216933131268,NS,0.377297022392096,0.4570128214675,C1 SPECIFIC
XM_006717058,DOWN,-1.14184296352805,7.23212742000404e-05,NS,-0.431414818673297,0.345095927969904,NS,-0.636240038612405,0.0358730753300106,DOWN IN LIMBUS
XM_006717240,DOWN,-1.06038246377576,0.001390425281637,NS,-0.0819547616251164,0.92739337277207,NS,0.229317924063253,0.569683019307403,DOWN IN LIMBUS
XM_006717438,UP,1.81648429505088,0.0128952955618072,NS,1.78596380176803,0.231747041688149,NS,1.53867569470058,0.106924258944964,C1 SPECIFIC
XM_006717439,UP,1.81648429505088,0.0128952955618072,NS,1.78596380176803,0.231747041688149,NS,1.53867569470058,0.106924258944964,C1 SPECIFIC
XM_006717456,NS,-0.387801805887815,0.204034606879842,NS,-0.250437575395671,0.753477657142685,DOWN,-1.11154949049524,0.0174968311380489,DOWN IN LIMBUS
XM_006717480,UP,1.06049918324386,0.001059771494337,NS,-0.548164911596375,0.36241580700574,NS,-0.0494496716708124,0.914961960118863,C1 SPECIFIC
XM_006717685,DOWN,-2.07934056233443,0.0014654761607062,NS,1.57162027751586,0.189182267626317,NS,0.0180661402881892,0.985802353126128,DOWN IN LIMBUS
XM_006717689,NS,0.987487526270519,9.92290148457035e-05,NS,0.0841277386072612,0.880711676117356,UP,1.12061543767407,0.0008246643467099,C3 SPECIFIC
XM_006717717,DOWN,-1.53623616063594,0.0002286446708829,NS,-0.412064575629896,0.577300510790017,NS,-0.570419455373687,0.190466392300245,DOWN IN LIMBUS
XM_006717738,DOWN,-1.56554515047399,0.0020816062312043,NS,0.153773597305751,0.912483759163981,NS,-0.137114978069673,0.847572195467558,DOWN IN LIMBUS
XM_006717871,UP,1.26495805027105,7.40388025034677e-05,NS,0.0797261347719385,0.913843560366115,NS,0.0715793457875442,0.848232778620161,C1 SPECIFIC
XM_006717879,NS,0.803176246673425,0.0023472132591512,NS,0.216025574431817,0.704809394937743,UP,1.12306185916244,0.0031436197659175,C3 SPECIFIC
XM_006717970,UP,1.62419305200383,0.0002449845574887,NS,0.518805987670365,0.51297642629648,UP,1.00935595084671,0.0416481488266914,SHARED C1 & C3
XM_006718039,NS,-0.726862583689682,0.0356494527158394,NS,0.401439684906196,0.613436927460312,DOWN,-1.63211965824269,0.0033132955277858,DOWN IN LIMBUS
XM_006718089,UP,2.50386751799428,6.21332274296601e-06,NS,0.519904863122894,0.518073321927,UP,1.13920141979718,0.0271387813005173,SHARED C1 & C3
XM_006718177,NS,-0.662139423991102,0.0803743820758582,UP,2.05737318495573,0.0129719104473332,UP,1.16558751979222,0.0353422642040822,SHARED C2 & C3
XM_006718179,NS,-0.662139423991102,0.0803743820758582,UP,2.05737318495573,0.0129719104473332,UP,1.16558751979222,0.0353422642040822,SHARED C2 & C3
