"","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"USP45","USP45",-0.663139078709807,4.80998342284524,-2.32236322444933,0.0343656949162513,0.126693123686725,-4.17672745168237,"NS"
"XM_005267175","XM_005267175",-0.663139078709807,4.80998342284524,-2.32236322444933,0.0343656949162513,0.126693123686725,-4.17672745168237,"NS"
"BTN2A3P","BTN2A3P",-0.383319783346592,4.40718118878337,-2.32230500228761,0.0343695949258636,0.126693123686725,-4.1768313098313,"NS"
"SERPINB12","SERPINB12",-0.337778917087576,3.65173295622113,-2.3221749357088,0.034378308932426,0.126693123686725,-4.17706332146391,"NS"
"TJAP1","TJAP1",0.365690108563857,9.0683083849349,2.32191863811496,0.0343954860468631,0.126693123686725,-4.17752048515005,"NS"
"NR_027394","NR_027394",0.365690108563857,9.0683083849349,2.32191863811496,0.0343954860468631,0.126693123686725,-4.17752048515005,"NS"
"XM_006715271","XM_006715271",0.365690108563857,9.0683083849349,2.32191863811496,0.0343954860468631,0.126693123686725,-4.17752048515005,"NS"
"GOLPH3L","GOLPH3L",-0.384771662181487,9.40091166633601,-2.32191177671699,0.0343959460098036,0.126693123686725,-4.17753272365393,"NS"
"ZNF549","ZNF549",0.254335790430527,2.83098718432764,2.32181002735665,0.0344027675912995,0.126693123686725,-4.17771420946273,"NS"
"TMEM104","TMEM104",-0.458919465842293,6.54840634241368,-2.32177861586168,0.034404873768439,0.126693123686725,-4.17777023600001,"NS"
"MORN5","MORN5",-0.328590909491594,3.57225773122535,-2.32117695619165,0.0344452391179064,0.126763972601654,-4.17884330699465,"NS"
"XM_005251877","XM_005251877",-0.328590909491594,3.57225773122535,-2.32117695619165,0.0344452391179064,0.126763972601654,-4.17884330699465,"NS"
"XM_005251878","XM_005251878",-0.328590909491594,3.57225773122535,-2.32117695619165,0.0344452391179064,0.126763972601654,-4.17884330699465,"NS"
"XM_006717034","XM_006717034",-0.328590909491594,3.57225773122535,-2.32117695619165,0.0344452391179064,0.126763972601654,-4.17884330699465,"NS"
"MCF2","MCF2",-0.776170880068658,4.00516097321356,-2.32095971522467,0.034459824735943,0.126798208387568,-4.17923072833679,"NS"
"MED11","MED11",-0.434821039947359,8.56018838731469,-2.32066092528893,0.0344798950448323,0.126852612027294,-4.17976355413876,"NS"
"R3HDM2","R3HDM2",0.421042824964285,8.66931027610029,2.31980677214532,0.0345373307302201,0.127024978882431,-4.1812865708135,"NS"
"XM_006719277","XM_006719277",0.421042824964285,8.66931027610029,2.31980677214532,0.0345373307302201,0.127024978882431,-4.1812865708135,"NS"
"GLMN","GLMN",-0.475774312460779,6.98150964050169,-2.3195292692997,0.0345560101292841,0.127074207924479,-4.18178132205116,"NS"
"FEM1C","FEM1C",0.427802200758947,7.49626518929612,2.31929488763213,0.0345717943219232,0.127112776855821,-4.18219917233489,"NS"
"SMG7","SMG7",-0.375721409417544,4.34860228152791,-2.31890945948952,0.0345977652983636,0.127188782767855,-4.182886261923,"NS"
"GIN1","GIN1",-0.642305998093709,6.03446279691045,-2.31852975264297,0.0346233686656992,0.127260566355481,-4.18356310016095,"NS"
"FAH","FAH",-0.5343342737396,7.58951826458533,-2.3183589672174,0.0346348904044031,0.127260566355481,-4.1838675131381,"NS"
"MPG","MPG",0.273228577884377,7.87116938545517,2.31831198024969,0.0346380609287457,0.127260566355481,-4.18395126225538,"NS"
"BTN3A3","BTN3A3",0.350935969381951,5.45539914453889,2.31830547170756,0.0346385001250045,0.127260566355481,-4.18396286295542,"NS"
"ASRGL1","ASRGL1",0.590949590044932,5.55088653080558,2.31816040673589,0.0346482904621007,0.127277053515663,-4.18422142001207,"NS"
"MYC","MYC",0.772557283255127,10.7476709335771,2.31806954555894,0.0346544239442754,0.127280104592272,-4.18438336289311,"NS"
"MED31","MED31",-0.521294289705809,6.59580654844199,-2.31767941011835,0.034680771183137,0.127337902698127,-4.18507867186438,"NS"
"XM_005256671","XM_005256671",-0.521294289705809,6.59580654844199,-2.31767941011835,0.034680771183137,0.127337902698127,-4.18507867186438,"NS"
"HEYL","HEYL",0.38828346562034,5.27917874904063,2.31694193810474,0.0347306266598168,0.127501453210297,-4.18639286303219,"NS"
"NOMO2","NOMO2",-0.584038705777681,9.39147150382335,-2.31551542190464,0.0348272546541146,0.127797548724669,-4.18893439020088,"NS"
"NOMO3","NOMO3",-0.584038705777681,9.39147150382335,-2.31551542190464,0.0348272546541146,0.127797548724669,-4.18893439020088,"NS"
"NOMO1","NOMO1",-0.584038705777681,9.39147150382335,-2.31551542190464,0.0348272546541146,0.127797548724669,-4.18893439020088,"NS"
"STXBP6","STXBP6",1.16612635209549,6.2889481985149,2.31540325907278,0.0348348629198155,0.127805927820454,-4.18913419202003,"NS"
"CITED1","CITED1",0.516842715551578,5.12008983888582,2.31516406057053,0.0348510935197142,0.127806867327758,-4.1895602743136,"NS"
"XM_005262266","XM_005262266",0.516842715551578,5.12008983888582,2.31516406057053,0.0348510935197142,0.127806867327758,-4.1895602743136,"NS"
"XM_005262267","XM_005262267",0.516842715551578,5.12008983888582,2.31516406057053,0.0348510935197142,0.127806867327758,-4.1895602743136,"NS"
"MMD","MMD",-0.631612897424249,7.24594001871487,-2.31417312782001,0.0349184079822696,0.128014606444239,-4.19132519471859,"NS"
"XR_429880","XR_429880",-0.631612897424249,7.24594001871487,-2.31417312782001,0.0349184079822696,0.128014606444239,-4.19132519471859,"NS"
"FPR3","FPR3",1.09709509258693,4.4019257759224,2.31339081148332,0.0349716371871099,0.128190170397833,-4.19271830439769,"NS"
"OR1Q1","OR1Q1",-0.322949136613929,4.45099088273164,-2.31326730264018,0.0349800477462001,0.128191668181529,-4.19293822254772,"NS"
"RRP7A","RRP7A",-0.548277786872956,6.70453100708081,-2.31322795568299,0.0349827275472467,0.128191668181529,-4.19300828204201,"NS"
"TIA1","TIA1",-0.386142540692883,6.62473606178662,-2.31303750525099,0.0349957012665698,0.128200064377321,-4.19334738195841,"NS"
"XR_244953","XR_244953",-0.386142540692883,6.62473606178662,-2.31303750525099,0.0349957012665698,0.128200064377321,-4.19334738195841,"NS"
"RDX","RDX",-0.47102376651525,5.19322506714795,-2.31274209098054,0.0350158341829446,0.128254242645969,-4.19387334566844,"NS"
"SDK2","SDK2",-0.514901468437879,5.89900525535766,-2.31248947518376,0.0350330589375672,0.128297754137853,-4.19432308477868,"NS"
"ERVMER34-1","ERVMER34-1",-0.351035479135319,4.93137341695614,-2.31232405194559,0.0350443427230267,0.12831949870909,-4.19461757998972,"NS"
"CLHC1","CLHC1",-0.527774757017543,5.31899686659533,-2.31194424470579,0.0350702628865486,0.128371211763601,-4.19529369551658,"NS"
"NDUFS5","NDUFS5",-0.325971016365415,11.960355881586,-2.31189672336159,0.0350735072734461,0.128371211763601,-4.19537828717409,"NS"
"C2orf80","C2orf80",-0.18611906874371,3.07261093836553,-2.31188202619334,0.035074510738509,0.128371211763601,-4.19540444910165,"NS"
"XM_006725193","XM_006725193",0.360232480641467,4.91408800158425,2.31164886268559,0.035090433831958,0.128390334273576,-4.19581948505028,"NS"
"XM_006725194","XM_006725194",0.360232480641467,4.91408800158425,2.31164886268559,0.035090433831958,0.128390334273576,-4.19581948505028,"NS"
"PIWIL1","PIWIL1",-0.293572019858535,3.49032849986569,-2.31147354319987,0.0351024111338881,0.128397256304552,-4.19613154446791,"NS"
"OR6B1","OR6B1",0.254843987620408,3.22819267908822,2.31146456536455,0.0351030245758882,0.128397256304552,-4.19614752424088,"NS"
"CCDC125","CCDC125",-0.431903026153456,4.78541770044705,-2.31056388014541,0.035164618172531,0.12860295068979,-4.19775051800667,"NS"
"CFAP184","CFAP184",-0.327018928974068,5.43932379616485,-2.31042128440864,0.035174378908583,0.128619049750733,-4.1980042757163,"NS"
"NFKB2","NFKB2",-0.502047252051233,6.84973596324885,-2.30966639652983,0.0352260936337979,0.128772370306904,-4.19934752147461,"NS"
"ZCCHC4","ZCCHC4",-0.53366803829687,5.1507414061756,-2.3094700775458,0.0352395544380305,0.128772370306904,-4.19969681718436,"NS"
"XM_005248156","XM_005248156",-0.53366803829687,5.1507414061756,-2.3094700775458,0.0352395544380305,0.128772370306904,-4.19969681718436,"NS"
"XM_005248157","XM_005248157",-0.53366803829687,5.1507414061756,-2.3094700775458,0.0352395544380305,0.128772370306904,-4.19969681718436,"NS"
"NIPA2","NIPA2",-0.335910500719113,9.48663363117758,-2.30941788433769,0.0352431339282583,0.128772370306904,-4.19978967831123,"NS"
"GP5","GP5",0.405565259849745,3.33827053435734,2.3090037740105,0.0352715463360802,0.128837894011807,-4.20052642023019,"NS"
"CAMK2G","CAMK2G",-0.562405393912468,5.76941571824647,-2.3090000430955,0.0352718024144481,0.128837894011807,-4.20053305760248,"NS"
"COMMD10","COMMD10",-0.419844110851615,8.08626564946526,-2.30892082575131,0.0352772400573594,0.12883814909567,-4.20067398564804,"NS"
"ZNF562","ZNF562",-0.714366819189421,7.35065589730299,-2.30859943673623,0.0352993089311529,0.128840330438797,-4.2012457149352,"NS"
"XM_005259941","XM_005259941",-0.714366819189421,7.35065589730299,-2.30859943673623,0.0352993089311529,0.128840330438797,-4.2012457149352,"NS"
"XM_005259947","XM_005259947",-0.714366819189421,7.35065589730299,-2.30859943673623,0.0352993089311529,0.128840330438797,-4.2012457149352,"NS"
"XM_006722774","XM_006722774",-0.714366819189421,7.35065589730299,-2.30859943673623,0.0352993089311529,0.128840330438797,-4.2012457149352,"NS"
"ECRG4","ECRG4",1.55326501369578,7.6533353980485,2.30847988716617,0.0353075213645524,0.128850711234908,-4.20145837595882,"NS"
"DYNC2I2","DYNC2I2",-0.362513351439872,7.42700656020056,-2.30807278132914,0.0353355008571928,0.128933215502332,-4.20218251819208,"NS"
"DPCD","DPCD",-0.568049161440055,7.57747779978803,-2.30715727011653,0.0353984979004277,0.129143448336535,-4.20381077005577,"NS"
"TTTY11","TTTY11",-0.342354259485126,5.12339702677798,-2.30699226606878,0.0354098631518513,0.129165278931723,-4.20410420010515,"NS"
"ABLIM3","ABLIM3",-0.705089061167507,6.53172027468754,-2.30664306687692,0.035433926793104,0.129233416029187,-4.20472515549075,"NS"
"CHCHD10","CHCHD10",0.889919163285994,7.42034784123971,2.30640963793452,0.0354500211475164,0.129272471525781,-4.20514022038784,"NS"
"COG7","COG7",-0.314882413718069,7.5893964294025,-2.30617649735757,0.035466102460257,0.129290119276697,-4.2055547527596,"NS"
"XR_429680","XR_429680",-0.314882413718069,7.5893964294025,-2.30617649735757,0.035466102460257,0.129290119276697,-4.2055547527596,"NS"
"POLR3A","POLR3A",-0.372860380679719,7.31905764591494,-2.30610521648811,0.0354710205581638,0.129290119276697,-4.20568148877579,"NS"
"STRN","STRN",-0.616021626225823,6.55186099871276,-2.30563687189502,0.0355033503858952,0.129388310956917,-4.20651415049438,"NS"
"ISM1","ISM1",0.79967532341955,7.64775356581985,2.30547037318191,0.0355148504464451,0.129410572402547,-4.20681014643504,"NS"
"PDZK1","PDZK1",-0.538085650045215,3.90596519630112,-2.30515300305398,0.035536780863006,0.12945117836908,-4.20737432867275,"NS"
"XM_005272970","XM_005272970",-0.538085650045215,3.90596519630112,-2.30515300305398,0.035536780863006,0.12945117836908,-4.20737432867275,"NS"
"ZSWIM3","ZSWIM3",-0.540673408148589,5.65100563897997,-2.30459680224352,0.0355752452062882,0.129538348155361,-4.20836298676763,"NS"
"IER2","IER2",0.79720533093877,13.0464537621668,2.30456711165712,0.0355772995703468,0.129538348155361,-4.20841575921274,"NS"
"OTUD6B","OTUD6B",-0.556515602987988,7.65634987449517,-2.30440794457707,0.0355883146247475,0.129538348155361,-4.2086986594332,"NS"
"NM_001012321","NM_001012321",-0.405046667098134,13.57591539965,-2.30426095940261,0.035598489477242,0.129538348155361,-4.20895989959378,"NS"
"RPSA","RPSA",-0.405046667098134,13.57591539965,-2.30426095940261,0.035598489477242,0.129538348155361,-4.20895989959378,"NS"
"NR_003662","NR_003662",-0.405046667098134,13.57591539965,-2.30426095940261,0.035598489477242,0.129538348155361,-4.20895989959378,"NS"
"RPSAP9","RPSAP9",-0.405046667098134,13.57591539965,-2.30426095940261,0.035598489477242,0.129538348155361,-4.20895989959378,"NS"
"SENP6","SENP6",0.542892839192117,6.12801900305388,2.30370308681958,0.0356371322812166,0.129659307111378,-4.20995134782998,"NS"
"CIP2A","CIP2A",-0.821140046351136,4.23158276213959,-2.3036171993513,0.0356430850389,0.129661310564365,-4.2101039765123,"NS"
"CASQ1","CASQ1",0.294674186477479,3.07564675359404,2.30348353886697,0.0356523507409137,0.129675363310109,-4.21034149619417,"NS"
"SYTL5","SYTL5",-0.903892777834946,5.06601823536038,-2.3032965482504,0.0356653172186947,0.12970287028532,-4.21067377458466,"NS"
"ZMYM2","ZMYM2",-0.392379907366087,7.85688058710154,-2.302729335148,0.0357046764816613,0.129764090064875,-4.21168162231208,"NS"
"XM_006719864","XM_006719864",-0.392379907366087,7.85688058710154,-2.302729335148,0.0357046764816613,0.129764090064875,-4.21168162231208,"NS"
"BICRAL","BICRAL",0.337020772935057,8.76426613322725,2.30265322119787,0.0357099611718219,0.129764090064875,-4.21181685579787,"NS"
"LINC00687","LINC00687",-0.470808907394794,5.5616502307228,-2.30262219750739,0.0357121153971245,0.129764090064875,-4.2118719757284,"NS"
"NMNAT2","NMNAT2",-0.572416573498256,5.23148613202738,-2.30254703208214,0.0357173352444764,0.129764090064875,-4.2120055210214,"NS"
"TACO1","TACO1",-0.382789078547225,4.11650550054964,-2.3025228553157,0.0357190143469782,0.129764090064875,-4.21204847508444,"NS"
"PFDN1","PFDN1",-0.232794056472516,8.12371352709278,-2.30250872191571,0.0357199959611127,0.129764090064875,-4.21207358533096,"NS"
"CCDC178","CCDC178",-0.486605821997967,5.71920321321055,-2.30176561220728,0.0357716431569073,0.129932048888028,-4.21339373591703,"NS"
"ATR","ATR",-0.332628265211524,7.03851882867196,-2.30139145153821,0.0357976743434629,0.129993383362219,-4.21405836416416,"NS"
"FZD2","FZD2",0.938226833005845,5.07267991514547,2.30136721630575,0.0357993610542566,0.129993383362219,-4.21410141187471,"NS"
"TRIM24","TRIM24",0.278440810917891,3.12722609813214,2.30095801379764,0.0358278517592658,0.130077158966253,-4.21482822337851,"NS"
"PLCB4","PLCB4",0.936935850867095,7.25391190197049,2.30066033185716,0.035848591198832,0.13012124670285,-4.215356917407,"NS"
"CA1","CA1",0.303117029330602,5.61213733054741,2.30052410293996,0.0358580859909777,0.13012124670285,-4.2155988541475,"NS"
"MRPS2","MRPS2",-0.295973439534514,7.66317376273649,-2.30047254367114,0.0358616801491273,0.13012124670285,-4.21569041943734,"NS"
"XM_006717136","XM_006717136",-0.295973439534514,7.66317376273649,-2.30047254367114,0.0358616801491273,0.13012124670285,-4.21569041943734,"NS"
"GINS3","GINS3",-0.600718769510858,6.08005359945537,-2.30005813919904,0.035890580237721,0.130206424858794,-4.21642633454769,"NS"
"RBM43","RBM43",0.456808325924419,6.96238461972633,2.29986263901059,0.0359042217692257,0.13023622954586,-4.21677348935609,"NS"
"ATRNL1","ATRNL1",0.259549048110031,3.78930001272887,2.29968668930745,0.0359165032685397,0.130261092694392,-4.21708591589841,"NS"
"ITGA4","ITGA4",0.952542765484504,4.6051363672085,2.29894089825712,0.0359686040873286,0.130430342242644,-4.21841006012269,"NS"
"DNAJC6","DNAJC6",0.997462442147913,6.96092557525314,2.29821906622499,0.0360190985586327,0.130533026274484,-4.21969147137831,"NS"
"MIR29B1","MIR29B1",-0.284589283545648,3.54396828125271,-2.29821455462073,0.0360194143685852,0.130533026274484,-4.21969947987182,"NS"
"REXO1","REXO1",-0.321481901223176,5.98201131949712,-2.29812682154439,0.0360255561540345,0.130533026274484,-4.21985521229904,"NS"
"XR_244036","XR_244036",-0.321481901223176,5.98201131949712,-2.29812682154439,0.0360255561540345,0.130533026274484,-4.21985521229904,"NS"
"XR_244037","XR_244037",-0.321481901223176,5.98201131949712,-2.29812682154439,0.0360255561540345,0.130533026274484,-4.21985521229904,"NS"
"ZMYM6","ZMYM6",0.580737129396439,8.3109367474918,2.2980697547046,0.0360295516652136,0.130533026274484,-4.21995650846913,"NS"
"DNAJC19","DNAJC19",0.270758015076099,9.34285131873145,2.29774918012048,0.0360520042791968,0.130594658422771,-4.22052552037728,"NS"
"CWC15","CWC15",-0.325889459381278,10.7773526763833,-2.29756797694166,0.0360647013045059,0.130620938691829,-4.22084713484252,"NS"
"OTUD7A","OTUD7A",-0.657770862057858,6.10252867282162,-2.29744505876679,0.036073316645875,0.130632430014226,-4.22106529338362,"NS"
"KLK4","KLK4",-0.329390457239901,4.60991294956952,-2.29701373333177,0.0361035635228895,0.130722240409774,-4.22183077773036,"NS"
"KBTBD11","KBTBD11",0.761575137998024,5.48267711394497,2.29663982469879,0.0361298032444516,0.130784727805627,-4.22249430776939,"NS"
"ENTR1","ENTR1",-0.507246111418186,5.2742836543857,-2.29661252937187,0.0361317194433426,0.130784727805627,-4.22254274344699,"NS"
"G6PD","G6PD",0.611353250444753,7.29644373289546,2.29637183587208,0.0361486208386052,0.130826175718969,-4.22296984328215,"NS"
"ALKBH5","ALKBH5",0.34546478270687,8.22921275213353,2.29598946330974,0.0361754861047416,0.130903666136893,-4.22364830253463,"NS"
"LMBRD2","LMBRD2",-0.5214117868099,5.23010417850506,-2.29575444990361,0.0361920072831762,0.130943707990774,-4.22406526977678,"NS"
"NTNG2","NTNG2",0.35500901463866,3.79317512884877,2.29474975603047,0.0362627158473793,0.131115490447588,-4.22584759643336,"NS"
"LRRFIP2","LRRFIP2",-0.405093688035195,4.7221875117788,-2.29471302213362,0.0362653035636085,0.131115490447588,-4.2259127553255,"NS"
"XM_005265538","XM_005265538",-0.405093688035195,4.7221875117788,-2.29471302213362,0.0362653035636085,0.131115490447588,-4.2259127553255,"NS"
"XM_005265555","XM_005265555",-0.405093688035195,4.7221875117788,-2.29471302213362,0.0362653035636085,0.131115490447588,-4.2259127553255,"NS"
"CHRM3","CHRM3",1.46051161996242,3.16541385678859,2.29469177618326,0.0362668003117047,0.131115490447588,-4.2259504413427,"NS"
"SMU1","SMU1",0.391389469353387,5.40417351668369,2.2942893428043,0.0362951621204629,0.131190828864933,-4.22666424538089,"NS"
"POF1B","POF1B",-0.950304711730043,5.52708007926829,-2.29424099704683,0.0362985707229405,0.131190828864933,-4.22674999319863,"NS"
"GPR34","GPR34",1.43128462782841,5.21776215927575,2.29407814832067,0.0363100545270564,0.131212575844385,-4.22703882137676,"NS"
"B3GALT1","B3GALT1",-0.331681554656404,4.12088747906054,-2.2938720095762,0.0363245959459211,0.131225609857616,-4.22740441465303,"NS"
"XM_005246931","XM_005246931",-0.331681554656404,4.12088747906054,-2.2938720095762,0.0363245959459211,0.131225609857616,-4.22740441465303,"NS"
"NAPA","NAPA",0.305004021153656,7.08361766926785,2.29359171995756,0.0363443768573653,0.131237811543626,-4.22790149165288,"NS"
"XM_006723454","XM_006723454",0.305004021153656,7.08361766926785,2.29359171995756,0.0363443768573653,0.131237811543626,-4.22790149165288,"NS"
"XM_006723455","XM_006723455",0.305004021153656,7.08361766926785,2.29359171995756,0.0363443768573653,0.131237811543626,-4.22790149165288,"NS"
