"gene","logFC","direction","degree","degree_norm","betweenness","closeness","eigenvector","clustering_coeff","module","module_sz","MCC","degree_n","betweenness_n","closeness_n","eigenvector_n","MCC_n","hub_score","hub_rank","is_hub"
"GUCY1A1",3.14821994152948,"Up",10,0.0116144018583043,3.00372257669073e-05,0.213013359722909,0.0020388595558284,0.466666666666667,7,128,100,0.101123595505618,0.000165450338750374,0.40307730180969,0.00203885136348035,0.0122237313248549,0.103725786068479,410.5,FALSE
"GUCY1B1",3.21634875956942,"Up",10,0.0116144018583043,3.00372257669073e-05,0.213013359722909,0.00203885955582841,0.466666666666667,7,128,100,0.101123595505618,0.000165450338750374,0.40307730180969,0.00203885136348035,0.0122237313248549,0.103725786068479,410.5,FALSE
"ID2",1.89860995781201,"Up",3,0.00348432055749129,0.00464305971963374,0.227476882430647,0.0066308420035142,0,1,120,9,0.0224719101123595,0.0255747920734397,0.462868319863632,0.00663083384886211,0.000987776268675145,0.103706726433394,412,FALSE
"ADD3",1.53591850666727,"Up",4,0.00464576074332172,0.00549097484687513,0.224452554744526,0.00133583634095042,0.166666666666667,12,25,16,0.0337078651685393,0.0302452581851341,0.450365996955451,0.00133582814283119,0.0018520805037659,0.103501405791144,413,FALSE
"BEX1",1.3628092593267,"Up",3,0.00348432055749129,0.00188119241083882,0.231887961217344,0.00217436979096139,0.333333333333333,5,75,9,0.0224719101123595,0.0103619396825529,0.481103358222002,0.00217436159972575,0.000987776268675145,0.103419869177063,414,FALSE
"MS4A4A",3.6399798996633,"Up",4,0.00464576074332172,1.34597715831003e-05,0.228260869565217,0.0144151815321459,0.666666666666667,1,120,16,0.0337078651685393,7.41387964790032e-05,0.466109258455449,0.0144151734413961,0.0018520805037659,0.103231703273126,415,FALSE
"ADA2",1.17300021690887,"Up",3,0.00348432055749129,0,0.233333333333333,0.00543792190467801,1,7,128,9,0.0224719101123595,0,0.487078408147808,0.00543791374023315,0.000987776268675145,0.103195201653815,416,FALSE
"CCN1",2.04887018808597,"Up",3,0.00348432055749129,0.000329322591900191,0.23039871554723,0.0140536563998029,0.333333333333333,14,77,9,0.0224719101123595,0.00181396693592346,0.474946938617468,0.0140536483060854,0.000987776268675145,0.102854848048102,417,FALSE
"LRRK2",2.03310097716032,"Up",4,0.00464576074332172,0.00545416689190762,0.223056994818653,0.00366502272977006,0,5,75,16,0.0337078651685393,0.0300425134754415,0.444596866543081,0.00366501455077132,0.0018520805037659,0.10277286804832,418,FALSE
"OMD",2.62761552428524,"Up",6,0.00696864111498258,0.00233867064031214,0.215465465465465,0.0264216810156433,0.466666666666667,2,91,36,0.0561797752808989,0.0128818104796979,0.413214106078328,0.0264216730234559,0.00432152117545376,0.102603777207567,419,FALSE
"CBS",1.51611547841144,"Up",4,0.00464576074332172,0.00505054392040974,0.22386895475819,0.00109317592350778,0.166666666666667,7,128,16,0.0337078651685393,0.0278192869404754,0.447953442419164,0.00109316772339652,0.0018520805037659,0.102485168551068,420,FALSE
"PKIA",1.9436234537779,"Up",2,0.00232288037166086,0.000671048566017917,0.235181644359465,0.00213316375970254,0,7,128,4,0.0112359550561798,0.00369625388933009,0.494719174520276,0.00213315556812863,0.000370416100753179,0.102430991026934,421,FALSE
"LY75-CD302",2.70658203513001,"Up",3,0.00348432055749129,0.00234347641417205,0.227056962025316,0.0110887578926441,0,11,52,9,0.0224719101123595,0.0129082815299623,0.461132403306946,0.0110887497745875,0.000987776268675145,0.101717824198506,422,FALSE
"BMPER",1.3253045983175,"Up",4,0.00464576074332172,0.00104670287842112,0.22369446609509,0.0197232405269361,0.5,13,34,16,0.0337078651685393,0.00576542411571709,0.447232120579631,0.0197232324797606,0.0018520805037659,0.101656144569483,423,FALSE
"PIK3AP1",1.46299645282326,"Up",2,0.00232288037166086,0,0.231638418079096,0.0164274973875242,1,11,52,4,0.0112359550561798,0,0.480071767330506,0.0164274893132937,0.000370416100753179,0.101621125560147,424,FALSE
"CYP26A1",-2.42464783674405,"Down",12,0.0139372822299652,0.00389413853834403,0.198845265588915,0.000584146809266632,0.439393939393939,3,63,144,0.123595505617978,0.0214496020807531,0.344507561278745,0.000584138604976713,0.0176565008025682,0.101558661677004,425,FALSE
"PDCD1LG2",1.12383027103198,"Up",3,0.00348432055749129,9.98731677371272e-05,0.229294274300932,0.0133560531017455,0.666666666666667,1,120,9,0.0224719101123595,0.00055011902771612,0.470381268978659,0.0133560450023013,0.000987776268675145,0.101549423877942,426,FALSE
"ALDH4A1",1.03930673821467,"Up",6,0.00696864111498258,0.0084593794113769,0.212225782597979,0.000736855074977993,0.133333333333333,3,63,36,0.0561797752808989,0.0465957542181618,0.399821522491806,0.000736846871941669,0.00432152117545376,0.101531084007652,427,FALSE
"DOCK2",1.29967729357269,"Up",4,0.00464576074332172,3.87337320324923e-05,0.22735674676525,0.00774650768941904,0.833333333333333,11,52,16,0.0337078651685393,0.000213352229515898,0.462371688864126,0.00774649954392555,0.0018520805037659,0.101178297261974,428,FALSE
"ALDH1A3",1.40975419672064,"Up",11,0.0127758420441347,0.000511917476136935,0.206128800574575,0.000872917905099752,0.581818181818182,3,63,121,0.112359550561798,0.00281973177204684,0.374617098258361,0.00087290970318038,0.0148166440301272,0.101097186865103,429,FALSE
"NPR2",1.74067870505527,"Up",9,0.0104529616724739,3.00372257669073e-05,0.212960672767747,0.00195082283698275,0.333333333333333,7,128,81,0.0898876404494382,0.000165450338750374,0.402859498253046,0.00195081464391199,0.00987776268675145,0.10094823327438,430,FALSE
"P4HA1",1.10381922991649,"Up",2,0.00232288037166086,6.26681980912826e-05,0.228685258964143,0.0244138656554699,0,2,91,4,0.0112359550561798,0.000345187491133134,0.467863649465567,0.0244138576468002,0.000370416100753179,0.100845813152087,431,FALSE
"PDK4",2.68128703916205,"Up",2,0.00232288037166086,0.00232288037166086,0.23083109919571,0.00271803900380366,0,5,75,4,0.0112359550561798,0.0127948348942165,0.476734377200371,0.00271803081703105,0.000370416100753179,0.10077072281371,432,FALSE
"KCNMB2",-1.373333229675,"Down",3,0.00348432055749129,0.000266641394485033,0.23083109919571,0.00170782388012116,0.666666666666667,7,128,9,0.0224719101123595,0.00146870784222105,0.476734377200371,0.0017078156850556,0.000987776268675145,0.100674117421736,433,FALSE
"MICU3",2.77855843615548,"Up",1,0.00116144018583043,0,0.234030986681163,0.0123024506200039,0,10,50,1,0,0,0.489962449937515,0.0123024425119105,0,0.100452978489885,434,FALSE
"MEF2C",2.97995613281734,"Up",2,0.00232288037166086,0.000972365942555887,0.232200647249191,0.00278057800663942,0,5,75,4,0.0112359550561798,0.00535596315830344,0.482395976663106,0.00278056982038019,0.000370416100753179,0.100427776159745,435,FALSE
"NECTIN3",1.42229782461759,"Up",3,0.00348432055749129,0.000346865434490668,0.229538789656092,0.00486287803075519,0.333333333333333,14,77,9,0.0224719101123595,0.00191059600785448,0.471392075426731,0.00486286986158974,0.000987776268675145,0.100325045535442,436,FALSE
"C1QC",2.23569058698482,"Up",5,0.00580720092915215,2.1443943520981e-05,0.22167868177137,0.0130676357254073,0.7,1,120,25,0.0449438202247191,0.000118117024096114,0.438899033313975,0.0130676276235954,0.00296332880602544,0.0999983853984821,437,FALSE
"KCNN4",-2.02906218017899,"Down",5,0.00580720092915215,0.00309295501794788,0.220486555697823,0.00104714725212143,0.3,7,128,25,0.0449438202247191,0.017036541904044,0.433970881782269,0.00104713905163232,0.00296332880602544,0.0999923423537381,438,FALSE
"CLIC5",1.25589679293645,"Up",3,0.00348432055749129,0.00695243497285471,0.220486555697823,0.00339342315000898,0.333333333333333,14,77,9,0.0224719101123595,0.0382952383926898,0.433970881782269,0.00339341496878065,0.000987776268675145,0.0998238443049549,439,FALSE
"FBXW7",-1.47767430548262,"Down",3,0.00348432055749129,0.00189358444634953,0.226698262243286,0.00362075692150263,0,5,75,9,0.0224719101123595,0.0104301972003731,0.459649567791926,0.00362074874214051,0.000987776268675145,0.0994320400230949,440,FALSE
"GPNMB",1.11457722672495,"Up",3,0.00348432055749129,0.000552008355566942,0.227898358920064,0.00589419214467491,0,5,75,9,0.0224719101123595,0.00304055940885885,0.464610669144455,0.00589418398397561,0.000987776268675145,0.0994010197836648,441,FALSE
"GATA2",1.22426260429285,"Up",6,0.00696864111498258,0.00349668791314631,0.215627347858753,0.00272297393552191,0.2,5,75,36,0.0561797752808989,0.0192603739181457,0.41388331463113,0.00272296574878981,0.00432152117545376,0.0992735901508836,442,FALSE
"PITX2",2.16852329677419,"Up",3,0.00348432055749129,0.00436655964735281,0.221964423820572,0.00689222990715036,0,13,34,9,0.0224719101123595,0.0240517808946316,0.44008026753802,0.00689222175464403,0.000987776268675145,0.0988967913136661,443,FALSE
"BACE2",1.51432892616079,"Up",1,0.00116144018583043,0,0.233459869848156,0.00638188338309098,0,11,52,1,0,0,0.487601499734494,0.00638187522639518,0,0.0987966749921778,445,FALSE
"CBLC",-1.18106458245836,"Down",1,0.00116144018583043,0,0.233459869848156,0.00638188338309098,0,11,52,1,0,0,0.487601499734494,0.00638187522639518,0,0.0987966749921778,445,FALSE
"KIRREL1",2.07600397468612,"Up",1,0.00116144018583043,0,0.233459869848156,0.00638188338309098,0,11,52,1,0,0,0.487601499734494,0.00638187522639518,0,0.0987966749921778,445,FALSE
"DYRK1A",-1.00925396371583,"Down",2,0.00232288037166086,0,0.231763122476447,0.00176963810885901,1,7,128,4,0.0112359550561798,0,0.480587285093646,0.00176962991430089,0.000370416100753179,0.0987926572329759,447,FALSE
"CAMK2D",1.71273052582007,"Up",3,0.00348432055749129,0.000406671894713957,0.228200371057514,0.00139211205049633,0.333333333333333,7,128,9,0.0224719101123595,0.0022400205419373,0.465859162580507,0.00139210385283906,0.000987776268675145,0.0985901946712636,448,FALSE
"KCNQ5",1.41802461885676,"Up",4,0.00464576074332172,0.00352285361761721,0.221109399075501,0.000882775811241896,0,7,128,16,0.0337078651685393,0.0194044992345763,0.436545665283634,0.000882767609403448,0.0018520805037659,0.0984785755599837,449,FALSE
"FILIP1",1.46997291387306,"Up",1,0.00116144018583043,0,0.232765612327656,0.00680154118035759,0,2,91,1,0,0,0.48473149601679,0.00680153302710679,0,0.0983066058087793,450,FALSE
"HAPLN1",1.10272466839513,"Up",3,0.00348432055749129,0.00232745076372637,0.221850038649833,0.0151244939693606,0,2,91,9,0.0224719101123595,0.0128200094200309,0.439607408612363,0.0151244858844336,0.000987776268675145,0.0982023180595723,451,FALSE
"EBF1",4.57515977476396,"Up",2,0.00232288037166086,0.000158196599082389,0.229538789656092,0.00579378333254193,0,1,120,4,0.0112359550561798,0.000871374777099906,0.471392075426731,0.00579377517101836,0.000370416100753179,0.0979327193063565,452,FALSE
"GREM2",1.40281966908128,"Up",3,0.00348432055749129,0,0.223520249221184,0.0196458523005988,1,13,34,9,0.0224719101123595,0,0.446511922294366,0.0196458442527881,0.000987776268675145,0.0979234905856378,453,FALSE
"GYPC",2.05654102496268,"Up",3,0.00348432055749129,0.00967711057477543,0.213859910581222,0.00351829886753963,0,12,25,9,0.0224719101123595,0.0533032323006798,0.406576873710377,0.00351829068733642,0.000987776268675145,0.0973716166158856,454,FALSE
"COL8A2",1.5979357639426,"Up",4,0.00464576074332172,2.06847626019492e-06,0.216006021073758,0.0355192079312611,0.666666666666667,2,91,16,0.0337078651685393,1.13935321657901e-05,0.415448718681888,0.0355192000137561,0.0018520805037659,0.0973078515800231,455,FALSE
"ACSL5",2.05708762848032,"Up",4,0.00464576074332172,9.00341229325914e-07,0.223636363636364,0.0029753003975431,0.833333333333333,8,28,16,0.0337078651685393,4.95923833109166e-06,0.446991929774883,0.00297529221288237,0.0018520805037659,0.0971064253796804,456,FALSE
"IFITM3",2.39181609946804,"Up",8,0.00929152148664344,2.44085657359299e-05,0.211029411764706,0.00386635849383695,0.821428571428571,19,15,64,0.0786516853932584,0.000134446686280515,0.394875823471113,0.00386635031649098,0.00777873811581677,0.0970614087965919,457,FALSE
"MX2",1.8127467222318,"Up",8,0.00929152148664344,1.22640393078496e-05,0.211029411764706,0.00392723238880103,0.928571428571429,19,15,64,0.0786516853932584,6.75524921534903e-05,0.394875823471113,0.00392722421195479,0.00777873811581677,0.0970602047368593,458,FALSE
"GBP1",1.76251969189449,"Up",8,0.00929152148664344,0.00150417022091512,0.20913286373573,0.00346212785816094,0.642857142857143,19,15,64,0.0786516853932584,0.00828523494545932,0.387035649280353,0.00346211967749661,0.00777873811581677,0.0970426854824769,459,FALSE
"CYP2C18",-1.39934744840359,"Down",7,0.00813008130081301,0.0010068729165766,0.213435795736242,0.000910916880283147,0.571428571428571,3,63,49,0.0674157303370786,0.00554603365899754,0.404823617683781,0.000910908678675712,0.00592665761205087,0.0969245895941167,460,FALSE
"MAL",-3.51752935871708,"Down",2,0.00232288037166086,0.00232288037166086,0.2255107386066,0.00538683437141574,0,14,77,4,0.0112359550561798,0.0127948348942165,0.454740442357182,0.0053868262065515,0.000370416100753179,0.0969056949229767,461,FALSE
"DUOX1",-1.08698145731676,"Down",2,0.00232288037166086,0,0.228442557707615,0.00556676351817439,1,3,63,4,0.0112359550561798,0,0.466860342352628,0.0055667553547872,0.000370416100753179,0.0968066937728697,462.5,FALSE
"NOX4",1.06527674191443,"Up",2,0.00232288037166086,0,0.228442557707615,0.00556676351817439,1,3,63,4,0.0112359550561798,0,0.466860342352628,0.0055667553547872,0.000370416100753179,0.0968066937728697,462.5,FALSE
"LY75",2.70658203513001,"Up",2,0.00232288037166086,2.05960425111897e-05,0.226937269372694,0.0110680833469454,0,1,120,4,0.0112359550561798,0.000113446635745825,0.460637603685962,0.011068075228719,0.000370416100753179,0.0966850993414719,464,FALSE
"NRCAM",1.58368475621032,"Up",5,0.00580720092915215,0.00222276555418765,0.217369351173946,0.0012235636531922,0.3,12,25,25,0.0449438202247191,0.0122433848171217,0.421084613635073,0.0012235554541513,0.00296332880602544,0.0964917405874181,465,FALSE
"NEXN",2.96817704210022,"Up",3,0.00348432055749129,0.00639742155830778,0.216931216931217,0.00273418864738913,0,7,128,9,0.0224719101123595,0.0352381265888108,0.419273402566621,0.00273418046074909,0.000987776268675145,0.0961410791994431,466,FALSE
"MYH14",-1.62071588079623,"Down",6,0.00696864111498258,0.00142887365745876,0.21327718602923,0.0070653248237138,0.666666666666667,6,36,36,0.0561797752808989,0.00787048818997439,0.404167938147949,0.00706531667262842,0.00432152117545376,0.0959210078933809,467,FALSE
"COL13A1",1.17147889629448,"Up",4,0.00464576074332172,1.85924036638457e-05,0.216440422322775,0.0260563954138882,0.5,2,91,16,0.0337078651685393,0.000102410239488762,0.417244497860134,0.0260563874187022,0.0018520805037659,0.095792648238126,468,FALSE
"DIO2",1.14471965312447,"Up",1,0.00116144018583043,0,0.230707395498392,0.00271297132876383,0,5,75,1,0,0,0.476222996249191,0.00271296314194961,0,0.0957871918782282,469.5,FALSE
"ESRRG",-1.56874075049552,"Down",1,0.00116144018583043,0,0.230707395498392,0.00271297132876383,0,5,75,1,0,0,0.476222996249191,0.00271296314194961,0,0.0957871918782282,469.5,FALSE
"ADRB1",-1.91835390923979,"Down",4,0.00464576074332172,0.0013109082777021,0.220373688251856,0.00256763574347064,0.166666666666667,7,128,16,0.0337078651685393,0.00722071406659118,0.433504297006491,0.00256762755546335,0.0018520805037659,0.0957705168601702,471,FALSE
"LRG1",1.01821800975661,"Up",1,0.00116144018583043,0,0.22874601487779,0.00995759346225998,0,14,77,1,0,0,0.46811480943559,0.00995758533491749,0,0.0956144789541015,472,FALSE
"CAVIN1",1.05787086581097,"Up",5,0.00580720092915215,0.00468241085345146,0.213118811881188,0.000804120772160487,0.3,3,63,25,0.0449438202247191,0.0257915450609119,0.403513232393606,0.000804112569676354,0.00296332880602544,0.0956032078109878,473,FALSE
"EPSTI1",1.40550737801605,"Up",8,0.00929152148664344,2.67920566829242e-05,0.20913286373573,0.00359931234360065,0.785714285714286,19,15,64,0.0786516853932584,0.000147575374916704,0.387035649280353,0.00359930416406248,0.00777873811581677,0.0954425904656816,474,FALSE
"COL17A1",-1.20458370052523,"Down",3,0.00348432055749129,0.00404467393398612,0.216494845360825,0.0136498301142148,0,2,91,9,0.0224719101123595,0.0222787775976993,0.417469478241215,0.0136498220171822,0.000987776268675145,0.0953715528474263,475,FALSE
"NMU",-1.51074059971957,"Down",2,0.00232288037166086,0,0.226340694006309,0.00614855451457467,1,7,128,4,0.0112359550561798,0,0.458171409991465,0.00614854635596344,0.000370416100753179,0.0951852655008723,476,FALSE
"GPR161",1.63991467864477,"Up",1,0.00116144018583043,0,0.230213903743316,0.00154932855662041,0,7,128,1,0,0,0.474182941759459,0.00154932036025375,0,0.0951464524239426,477.5,FALSE
"PALM2AKAP2",3.16959148506765,"Up",1,0.00116144018583043,0,0.230213903743316,0.00154932855662041,0,7,128,1,0,0,0.474182941759459,0.00154932036025375,0,0.0951464524239426,477.5,FALSE
"ADGRD1",2.93366338859727,"Up",2,0.00232288037166086,0.00232288037166086,0.223520249221184,0.00424910590595218,0,7,128,4,0.0112359550561798,0.0127948348942165,0.446511922294366,0.00424909773174822,0.000370416100753179,0.0950324452154528,479,FALSE
"MATN3",1.11795670687241,"Up",3,0.00348432055749129,0.00026913765250744,0.221792890262751,0.0103971716435302,0.333333333333333,2,91,9,0.0224719101123595,0.0014824576718032,0.439371161861638,0.0103971635197963,0.000987776268675145,0.0949420938868544,480,FALSE
"ADARB1",2.36243256624474,"Up",2,0.00232288037166086,0.000118818040094154,0.225984251968504,0.00537959224535864,0,7,128,4,0.0112359550561798,0.00065447072695014,0.456697907806123,0.00537958408043494,0.000370416100753179,0.0948676667540882,481,FALSE
"ACSL4",1.51366652203453,"Up",3,0.00348432055749129,0,0.223578291352895,0.00281748450208578,1,8,28,9,0.0224719101123595,0,0.446751863712179,0.00281747631612952,0.000987776268675145,0.0946058052818686,482,FALSE
"MEST",1.96268526543217,"Up",3,0.00348432055749129,6.34601881749748e-05,0.221507589400566,0.0106558140569679,0.666666666666667,10,50,9,0.0224719101123595,0.000349549912238554,0.438191751468581,0.0106558059353572,0.000987776268675145,0.0945313587394423,483,FALSE
"FSTL1",2.14111516952816,"Up",2,0.00232288037166086,0,0.223288381742739,0.0148500952583223,1,13,34,4,0.0112359550561798,0,0.445553401132546,0.0148500871711428,0.000370416100753179,0.0944019718921243,484.5,FALSE
"MGP",2.74114686579461,"Up",2,0.00232288037166086,0,0.223288381742739,0.0148500952583223,1,13,34,4,0.0112359550561798,0,0.445553401132546,0.0148500871711428,0.000370416100753179,0.0944019718921243,484.5,FALSE
"APOD",1.93799333646929,"Up",2,0.00232288037166086,2.96282873160354e-05,0.22562893081761,0.00462400610043678,0,1,120,4,0.0112359550561798,0.000163197833617248,0.455229039275452,0.00462399792931041,0.000370416100753179,0.0943245212390625,486,FALSE
"EPHA3",2.10564762649232,"Up",2,0.00232288037166086,5.95044689263712e-05,0.225333682282125,0.00561034870020547,0,10,50,4,0.0112359550561798,0.000327761112741501,0.454008506015865,0.00561034053717607,0.000370416100753179,0.0943105957645431,487,FALSE
"GALNT3",-1.20692676651859,"Down",2,0.00232288037166086,0.00695243497285471,0.216549295774648,0.00362629331230151,0,14,77,4,0.0112359550561798,0.0382952383926898,0.417694571791502,0.00362628513298483,0.000370416100753179,0.094244493294822,488,FALSE
"NNMT",3.0360651870855,"Up",4,0.00464576074332172,0.00151646145377299,0.218306288032454,0.000846951103098288,0.333333333333333,3,63,16,0.0337078651685393,0.00835293722448386,0.424957833856348,0.000846942900965752,0.0018520805037659,0.0939435319308205,489,FALSE
"MS4A7",2.97900851245525,"Up",2,0.00232288037166086,0,0.224043715846995,0.00898355725329495,1,1,120,4,0.0112359550561798,0,0.448675890444238,0.00898354911795651,0.000370416100753179,0.0938531621438254,490,FALSE
"ADAMTS5",3.78951046898751,"Up",1,0.00116144018583043,0,0.226400210360242,0.0106868263089703,0,1,120,1,0,0,0.458417445723175,0.0106868181876141,0,0.0938208527821577,491,FALSE
"PRDM1",1.66437693683521,"Up",1,0.00116144018583043,0,0.227236737925574,0.00660611612396116,0,1,120,1,0,0,0.461875582151766,0.0066061079691061,0,0.0936963380241745,492,FALSE
"FOSB",-1.68028750038037,"Down",4,0.00464576074332172,0.000174097286771583,0.219530851606323,0.00166160099695585,0.166666666666667,5,75,16,0.0337078651685393,0.00095895857012248,0.430020079357178,0.00166159280151084,0.0018520805037659,0.0936401152802232,493,FALSE
"CCL14",3.03173174347857,"Up",1,0.00116144018583043,0,0.225806451612903,0.0121324678292108,0,1,120,1,0,0,0.455962895701082,0.012132459719722,0,0.0936190710841608,494,FALSE
"CLCA4",-2.83720176229449,"Down",4,0.00464576074332172,0.00116008967398644,0.217974683544304,0.00203645063531944,0.666666666666667,6,36,16,0.0337078651685393,0.00638997858961161,0.423587008066641,0.00203644244295161,0.0018520805037659,0.0935146749543018,495.5,FALSE
"CLCA2",-1.67784358871327,"Down",4,0.00464576074332172,0.00116008967398644,0.217974683544304,0.00203645063531944,0.666666666666667,6,36,16,0.0337078651685393,0.00638997858961161,0.423587008066641,0.00203644244295161,0.0018520805037659,0.0935146749543018,495.5,FALSE
"PAX3",1.9830287121526,"Up",4,0.00464576074332172,0.00736091115306322,0.209642074506939,0.00166581741026638,0.166666666666667,16,32,16,0.0337078651685393,0.0405451972574467,0.389140684895111,0.00166580921485598,0.0018520805037659,0.0933823274079438,497,FALSE
"ADRA2A",2.20827115585956,"Up",2,0.00232288037166086,0,0.224160374902369,0.00595461854498465,1,7,128,4,0.0112359550561798,0,0.449158149422704,0.00595461038478139,0.000370416100753179,0.0933438261928837,498,FALSE
"LPAR6",-1.26277492746422,"Down",5,0.00580720092915215,0.00238076708841853,0.21238283177109,0.00511547655811359,0.4,7,128,25,0.0449438202247191,0.0131136851426058,0.400470750908327,0.00511546839102174,0.00296332880602544,0.0933214106945398,499,FALSE
"MASP1",1.5387059267652,"Up",4,0.00464576074332172,0,0.217919514047077,0.00767005807857228,1,1,120,16,0.0337078651685393,0,0.423358941884467,0.00767004993245121,0.0018520805037659,0.0933177874978447,500,FALSE
"EFEMP1",1.07248051496377,"Up",4,0.00464576074332172,0.000283577350841054,0.21535767883942,0.0162934839983402,0.5,2,91,16,0.0337078651685393,0.00156199407770463,0.412768524995897,0.0162934759230095,0.0018520805037659,0.0932367881337833,501,FALSE
"INS-IGF2",1.62390298965513,"Up",2,0.00232288037166086,0.000293121857238633,0.223056994818653,0.00834416997837346,0,1,120,4,0.0112359550561798,0.00161456690280302,0.444596866543081,0.00834416183778623,0.000370416100753179,0.0932323932881207,502,FALSE
"LDB2",4.45437923264233,"Up",4,0.00464576074332172,0.00254958662457104,0.215789473684211,0.00147470565013015,0.333333333333333,5,75,16,0.0337078651685393,0.0140435729312073,0.414553529512582,0.0014746974531509,0.0018520805037659,0.0931263491138491,503,FALSE
"CFHR1",2.63710615810876,"Up",4,0.00464576074332172,7.81484494311656e-06,0.217699115044248,0.00698448887846041,0.666666666666667,1,120,16,0.0337078651685393,4.30455446569495e-05,0.422447830461372,0.00698448072671144,0.0018520805037659,0.0930070604810092,504,FALSE
"HERC5",2.74256014406561,"Up",7,0.00813008130081301,4.50170614662957e-07,0.209031318281136,0.003542797447939,0.952380952380952,19,15,49,0.0674157303370786,2.47961916554583e-06,0.386615868689442,0.0035427892679369,0.00592665761205087,0.0927007051051349,505,FALSE
"ABCA6",2.20861694972823,"Up",2,0.00232288037166086,0.00232288037166086,0.221052631578947,0.00182306247711273,0,5,75,4,0.0112359550561798,0.0127948348942165,0.43631099310315,0.00182305428299318,0.000370416100753179,0.0925070506874585,506,FALSE
"ASPH",-1.38562090947975,"Down",3,0.00348432055749129,0.00232288037166086,0.218361653563277,0.000957381340259275,0.333333333333333,7,128,9,0.0224719101123595,0.0127948348942165,0.425186710425345,0.00095737313903327,0.000987776268675145,0.0924797209679259,507,FALSE
"MBOAT2",2.05651310144655,"Up",9,0.0104529616724739,0.000186491523170345,0.202588235294118,0.00135769464744693,0.722222222222222,8,28,81,0.0898876404494382,0.00102722821082234,0.359980691424241,0.00135768644950713,0.00987776268675145,0.092426201844152,508,FALSE
"MYOCD",1.36041438025413,"Up",4,0.00464576074332172,0.00258765154231408,0.214820359281437,0.0015657162492177,0,5,75,16,0.0337078651685393,0.0142532412136234,0.410547289959229,0.00156570805298557,0.0018520805037659,0.0923852369796287,509,FALSE
"CD200",2.61130547999058,"Up",1,0.00116144018583043,0,0.225924954080294,0.00439670109926872,0,11,52,1,0,0,0.456452775193815,0.00439669292627639,0,0.0921698936240182,510,FALSE
"CHPT1",2.48643129523751,"Up",8,0.00929152148664344,0.00254412847115005,0.202302631578947,0.00121524151478691,0.428571428571429,8,28,64,0.0786516853932584,0.0140135084592264,0.358800029061753,0.0012152333156777,0.00777873811581677,0.0920918388691463,511,FALSE
"DCLK1",1.55688591216748,"Up",3,0.00348432055749129,0.000921051741760047,0.219754977029096,0.000949171332305858,0.333333333333333,7,128,9,0.0224719101123595,0.00507331548736807,0.430946595495062,0.000949163131012457,0.000987776268675145,0.0920857520988954,512,FALSE
"ADIRF",-1.53605843418447,"Down",1,0.00116144018583043,0,0.2255107386066,0.00528347388282221,0,1,120,1,0,0,0.454740442357182,0.00528346571710947,0,0.0920047816148584,513.5,FALSE
"EBF2",1.08281583716663,"Up",1,0.00116144018583043,0,0.2255107386066,0.00528347388282222,0,1,120,1,0,0,0.454740442357182,0.00528346571710947,0,0.0920047816148584,513.5,FALSE
"NRG4",-2.12101593135509,"Down",3,0.00348432055749129,0,0.219083969465649,0.00819924154638017,1,10,50,9,0.0224719101123595,0,0.428172705195228,0.00819923340460321,0.000987776268675145,0.0919663249961731,515,FALSE
"CXADR",-1.70517497288726,"Down",1,0.00116144018583043,0,0.225392670157068,0.00537679083412672,0,14,77,1,0,0,0.454252357058723,0.00537678266918003,0,0.0919258279455806,516,FALSE
"H2AC6",1.68276527846151,"Up",9,0.0104529616724739,0.00353431164200231,0.197658402203857,0.000480410933314798,0.416666666666667,16,32,81,0.0898876404494382,0.0194676120543366,0.339601165270144,0.000480402728173302,0.00987776268675145,0.0918629166377688,517,FALSE
"FLRT3",3.12387957170487,"Up",2,0.00232288037166086,0.00232288037166086,0.218472468916519,0.00908774259620668,0,10,50,4,0.0112359550561798,0.0127948348942165,0.425644812017898,0.0090877344617235,0.000370416100753179,0.0918267505061542,518,FALSE
"ABCG2",1.46278950084234,"Up",3,0.00348432055749129,0.0031791886952181,0.216331658291457,0.000715341249552033,0,6,36,9,0.0224719101123595,0.0175115322119627,0.416794876264374,0.000715333046339101,0.000987776268675145,0.0916962855807422,519,FALSE
"GPD1L",-1.14255533590801,"Down",8,0.00929152148664344,0.00216417001251038,0.201733833177132,0.0011220981796648,0.571428571428571,8,28,64,0.0786516853932584,0.011920630236023,0.356448663063358,0.00112208997979097,0.00777873811581677,0.0911843613576494,520,FALSE
"NPNT",2.55480788841021,"Up",2,0.00232288037166086,0,0.219642857142857,0.0136616166873791,1,2,91,4,0.0112359550561798,0,0.430483101069962,0.0136616085904432,0.000370416100753179,0.0911502161634677,521.5,FALSE
"FRAS1",2.69343531058164,"Up",2,0.00232288037166086,0,0.219642857142857,0.0136616166873791,1,2,91,4,0.0112359550561798,0,0.430483101069962,0.0136616085904432,0.000370416100753179,0.0911502161634677,521.5,FALSE
"EPB41L3",2.62337495638402,"Up",2,0.00232288037166086,0.00232288037166086,0.218916857360793,0.00331550651214219,0,7,128,4,0.0112359550561798,0.0127948348942165,0.427481877443209,0.00331549833027423,0.000370416100753179,0.0910397163649266,523,FALSE
"KDM4C",-1.22461308393866,"Down",2,0.00232288037166086,0.00398341950562934,0.216931216931217,0.00133942858482349,0,16,32,4,0.0112359550561798,0.0219413773996839,0.419273402566621,0.00133942038673374,0.000370416100753179,0.0908321143019943,524,FALSE
