tf,target,Limbus,Cornea,Conjunctiva,Cultured,delta_max,rewired
ZNF229,ACKR1,0,-0.8857142857142858,-0.5,-0.5,0.8857142857142858,TRUE
ZNF229,PAQR5,-0.2,0.7142857142857143,0.5,0.5,0.9142857142857144,TRUE
ZNF229,MYCT1,-0.8,-0.7714285714285715,0.5,1,1.8,TRUE
ZNF229,FAM241A,-0.6000000000000001,-0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
ZNF229,GIMAP8,-1,-0.7714285714285715,1,0.5,2,TRUE
ZNF229,XM_005249951,-1,-0.7714285714285715,1,0.5,2,TRUE
ZNF229,NR_003191,-0.4,-0.7142857142857143,-0.5,0.5,1.2142857142857144,TRUE
ZNF229,NR_045211,-0.4,-0.7142857142857143,-0.5,0.5,1.2142857142857144,TRUE
ZNF229,FRAS1,-0.4,-0.8285714285714285,-1,0.5,1.5,TRUE
ZNF229,CSGALNACT1,-0.4,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
ZNF229,XM_006716365,-0.4,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
ZNF229,MCOLN3,-0.2,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZNF229,XM_006710750,-0.2,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZNF229,XM_006710751,-0.2,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZNF229,TRIM71,0,0.8285714285714285,0.5,1,1,TRUE
ZNF229,RSPO3,-0.8,-0.9428571428571428,1,-1,2,TRUE
ZNF229,XM_005267167,-0.8,-0.9428571428571428,1,-1,2,TRUE
ZNF229,ST6GAL2,0,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
ZNF229,PMEL,1,-0.7142857142857143,-0.5,0.5,1.7142857142857144,TRUE
ZNF229,XM_006719568,1,-0.7142857142857143,-0.5,0.5,1.7142857142857144,TRUE
ZNF229,LY75,0.2,-0.7142857142857143,1,-1,2,TRUE
ZNF229,LY75-CD302,0.2,-0.7142857142857143,1,-1,2,TRUE
ZNF229,MGLL,-1,-0.8857142857142858,0.5,-0.5,1.5,TRUE
ZNF229,CCL21,0.4,-0.9428571428571428,-1,-0.5,1.4,TRUE
ZNF229,CD69,-0.4,-0.7714285714285715,1,1,1.7714285714285714,TRUE
ZNF229,MMP27,-0.8,-0.6,0.5,-0.5,1.3,TRUE
ZNF229,TKT,-0.4,0.7142857142857143,0.5,-0.5,1.2142857142857144,TRUE
ZNF229,PLXNA4,-0.4,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
ZNF229,PGM5,0.8,-0.8285714285714285,-0.5,-1,1.8,TRUE
ZNF229,BCL2,0.2,-0.7714285714285715,1,0.5,1.7714285714285714,TRUE
ZNF229,XM_006722523,0.2,-0.7714285714285715,1,0.5,1.7714285714285714,TRUE
ZNF229,RRAGD,-0.4,-0.8857142857142858,-0.5,0.5,1.3857142857142857,TRUE
ZNF229,HERC5,0.4,-0.7142857142857143,0.5,-1,1.5,TRUE
ZNF229,SLC35F3,0.6000000000000001,0.9428571428571428,-1,0.5,1.9428571428571428,TRUE
ZNF229,CNTNAP2,0.6000000000000001,0.9428571428571428,0.5,-1,1.9428571428571428,TRUE
ZNF229,GCH1,1,-0.6571428571428571,-0.5,0.5,1.657142857142857,TRUE
ZNF229,CYSLTR1,-0.8,-0.9428571428571428,1,0.5,1.9428571428571428,TRUE
ZNF229,HCLS1,-0.4,-0.7714285714285715,-0.5,-1,0.6,TRUE
ZNF229,KRT27,-0.4,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
ZNF229,RUNDC3B,-0.6000000000000001,-0.7142857142857143,1,1,1.7142857142857144,TRUE
ZNF229,XM_005250158,-0.6000000000000001,-0.7142857142857143,1,1,1.7142857142857144,TRUE
ZNF229,HRK,0.8,0.5428571428571428,-0.5,0.5,1.3,TRUE
ZNF229,CHPT1,0.4,-0.6571428571428571,0.5,1,1.657142857142857,TRUE
ZNF229,XM_005269036,0.4,-0.6571428571428571,0.5,1,1.657142857142857,TRUE
ZNF229,PPARGC1A,0.4,-1,0.5,-1,1.5,TRUE
ZNF229,CLDN5,-0.8,-0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
ZNF229,PPP4R4,0.2,-0.7714285714285715,-0.5,-1,1.2,TRUE
ZNF229,XM_005267930,0.2,-0.7714285714285715,-0.5,-1,1.2,TRUE
ZNF229,XM_005267931,0.2,-0.7714285714285715,-0.5,-1,1.2,TRUE
ZNF229,EYA2,0.2,-1,-0.5,-0.5,1.2,TRUE
ZNF229,FIBCD1,0.6000000000000001,0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
ZNF229,GAPDHS,-0.4,-0.7142857142857143,-1,1,2,TRUE
ZNF229,XM_005258732,-0.4,-0.7142857142857143,-1,1,2,TRUE
ZNF229,IGFBPL1,-0.4,0.7714285714285715,1,1,1.4,TRUE
ZNF229,MIR224,-1,-0.7714285714285715,-1,1,2,TRUE
ZNF229,GABRE,-1,-0.8857142857142858,-1,1,2,TRUE
ZNF229,XM_006724813,-1,-0.8857142857142858,-1,1,2,TRUE
ZNF229,FAM95A,0.8,0.6,1,-0.5,1.5,TRUE
ZNF229,SEMA6A,-0.2,-0.7142857142857143,-1,0.5,1.5,TRUE
ZNF229,NTM,0.8,-0.8857142857142858,-0.5,0.5,1.685714285714286,TRUE
ZNF229,XM_006709956,0.8,-0.8857142857142858,-0.5,0.5,1.685714285714286,TRUE
ZNF229,XM_006718854,0.8,-0.8857142857142858,-0.5,0.5,1.685714285714286,TRUE
ZNF229,PPM1K,0.6000000000000001,-0.8857142857142858,0.5,0.5,1.4857142857142858,TRUE
ZNF229,AIF1,-1,-0.6571428571428571,0.5,0.5,1.5,TRUE
ZNF229,XM_005274925,-1,-0.6571428571428571,0.5,0.5,1.5,TRUE
ZNF229,XM_005275356,-1,-0.6571428571428571,0.5,0.5,1.5,TRUE
ZNF229,TRMT9B,0.4,-1,-1,1,2,TRUE
ZNF229,XM_005273584,0.4,-1,-1,1,2,TRUE
ZNF229,XM_005273587,0.4,-1,-1,1,2,TRUE
ZNF229,XM_005273592,0.4,-1,-1,1,2,TRUE
ZNF229,FZD8,1,0.8285714285714285,-1,-0.5,2,TRUE
ZNF229,CDC42EP5,0.4,-0.8285714285714285,1,0.5,1.8285714285714285,TRUE
ZNF229,SNCA,0.4,-0.9428571428571428,0.5,-1,1.5,TRUE
ZNF229,CSF2RB,1,-0.6,-1,-1,2,TRUE
ZNF229,TRIB2,-0.4,-0.6571428571428571,1,-0.5,1.657142857142857,TRUE
ZNF229,AFAP1L1,0.4,-0.8857142857142858,0.5,0.5,1.3857142857142857,TRUE
ZNF229,HOMER3,-0.2,0.8857142857142858,1,-0.5,1.5,TRUE
ZNF229,XM_006722944,-0.2,0.8857142857142858,1,-0.5,1.5,TRUE
ZNF229,GYG1,0.8,0.7714285714285715,0.5,-0.8660254037844387,1.6660254037844386,TRUE
ZNF229,GALNT14,-0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
ZNF229,NR_045602,-0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
ZNF229,PODXL,0.8,-0.9428571428571428,-0.5,0.5,1.7428571428571429,TRUE
ZNF229,ERCC6,0.6000000000000001,0.6,0.5,-0.5,1.1,TRUE
ZNF229,PGBD3,0.6000000000000001,0.6,0.5,-0.5,1.1,TRUE
ZNF229,PPP1R36,0.4,0.9428571428571428,-1,0.5,1.9428571428571428,TRUE
ZNF229,GPR39,0,0.8857142857142858,1,-1,2,TRUE
ZNF229,PIK3R3,0.8,-0.6571428571428571,-1,-0.5,1.8,TRUE
ZNF229,PIK3AP1,-1,-0.8285714285714285,1,0.5,2,TRUE
ZNF229,ITGAM,-1,-0.7142857142857143,0.5,-1,1.5,TRUE
ZNF229,THSD7A,0,-0.7142857142857143,-0.5,-1,1,TRUE
ZNF229,C1orf105,-0.4,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZNF229,XM_005245609,-0.4,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZNF229,LCP2,-0.8,-0.7714285714285715,0.5,-1,1.5,TRUE
ZNF229,CCM2L,0.4,-0.9428571428571428,-0.5,-0.5,1.342857142857143,TRUE
ZNF229,XM_006723706,0.4,-0.9428571428571428,-0.5,-0.5,1.342857142857143,TRUE
ZNF229,CA13,-0.8,-0.7714285714285715,0.5,-0.5,1.3,TRUE
ZNF229,SRD5A1,-0.8,0.8857142857142858,0.5,-0.5,1.685714285714286,TRUE
ZNF229,AIF1L,0.2,-0.9428571428571428,-1,0.5,1.5,TRUE
ZNF229,ARHGEF40,0.4,-0.9428571428571428,1,-0.5,1.9428571428571428,TRUE
ZNF229,TIE1,0,-0.8857142857142858,-0.5,1,1.8857142857142857,TRUE
ZNF229,XM_005271164,0,-0.8857142857142858,-0.5,1,1.8857142857142857,TRUE
ZNF229,KIF13A,0.8,0.6571428571428571,0.5,-0.5,1.3,TRUE
ZNF229,CALCRL,-0.4,-0.9428571428571428,0.5,-1,1.5,TRUE
ZNF229,TTC29,0.8,0.6571428571428571,0.5,-0.5,1.3,TRUE
ZNF229,XR_427552,0.8,0.6571428571428571,0.5,-0.5,1.3,TRUE
ZNF229,PGF,0.2,-0.7714285714285715,-1,0.5,1.5,TRUE
ZNF229,ARHGAP44,0.8,0.8285714285714285,-0.5,1,1.5,TRUE
ZNF229,PANK1,0.6000000000000001,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
ZNF229,TBC1D16,0.8,-0.6571428571428571,-0.5,0.5,1.4571428571428573,TRUE
ZNF229,XM_006721695,0.8,-0.6571428571428571,-0.5,0.5,1.4571428571428573,TRUE
ZNF229,PPP1R3B,-0.8,-0.6,-0.5,0.5,1.3,TRUE
ZNF229,ANO3,-1,0.6571428571428571,0.5,0.5,1.657142857142857,TRUE
ZNF229,C1orf115,-0.2,-0.8857142857142858,-0.5,0.5,1.3857142857142857,TRUE
ZNF229,NOSTRIN,0.2,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
ZNF229,XR_427064,0.2,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
ZNF229,ALDH1L1,-0.4,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
ZNF229,IPO11,0,-0.7714285714285715,-1,-0.5,1,TRUE
ZNF229,C6orf52,0,0.8285714285714285,-0.5,-1,1.8285714285714285,TRUE
ZNF229,NR_026736,0,0.8285714285714285,-0.5,-1,1.8285714285714285,TRUE
ZNF229,XM_006715088,0,0.8285714285714285,-0.5,-1,1.8285714285714285,TRUE
ZNF229,CEP76,0.6000000000000001,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
ZNF229,XM_006722356,0.6000000000000001,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
ZNF229,ARK2C,-1,-0.8285714285714285,0.5,-0.5,1.5,TRUE
ZNF229,OTUD7A,-0.8,0.6571428571428571,0.5,1,1.8,TRUE
ZNF229,L1CAM,1,-0.6571428571428571,-1,1,2,TRUE
ZNF229,CLEC14A,-0.8,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
ZNF229,CORO1A,-0.8,-0.7714285714285715,0.5,-0.5,1.3,TRUE
ZNF229,CHST2,0.8,0.8857142857142858,1,-1,2,TRUE
ZNF229,SYNE4,-0.8,0.7714285714285715,0.5,0.5,1.5714285714285716,TRUE
ZNF229,XM_005258599,-0.8,0.7714285714285715,0.5,0.5,1.5714285714285716,TRUE
ZNF229,XM_005258600,-0.8,0.7714285714285715,0.5,0.5,1.5714285714285716,TRUE
ZNF229,DOCK2,-0.8,-0.7714285714285715,1,-1,2,TRUE
ZNF229,FDXACB1,-1,0.7142857142857143,-0.5,-1,1.7142857142857144,TRUE
ZNF229,ARHGAP9,-0.4,-0.8857142857142858,0.5,0.5,1.3857142857142857,TRUE
ZNF229,XM_005269079,-0.4,-0.8857142857142858,0.5,0.5,1.3857142857142857,TRUE
ZNF229,LOC646903,0.4,0.8285714285714285,1,-0.5,1.5,TRUE
ZNF229,DLGAP1,0.6000000000000001,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
ZNF229,RPA3,0.4,0.7714285714285715,-0.5,-1,1.7714285714285714,TRUE
ZNF229,TPPP,0.8,-0.7714285714285715,-0.5,-0.5,1.5714285714285716,TRUE
ZNF229,XM_005248237,0.8,-0.7714285714285715,-0.5,-0.5,1.5714285714285716,TRUE
ZNF229,ARAP3,0,-0.8857142857142858,-0.5,0.5,1.3857142857142857,TRUE
ZNF229,SH3BGR,0.8,0.6571428571428571,0.5,-0.5,1.3,TRUE
ZNF229,XM_005261024,0.8,0.6571428571428571,0.5,-0.5,1.3,TRUE
ZNF229,XM_006724042,0.8,0.6571428571428571,0.5,-0.5,1.3,TRUE
ZNF229,ENO1,-0.4,0.6982532518267537,1,-0.5,1.5,TRUE
ZNF229,RNFT2,-0.4,0.7714285714285715,1,-0.5,1.5,TRUE
ZNF229,XM_005253968,-0.4,0.7714285714285715,1,-0.5,1.5,TRUE
ZNF229,XM_005253969,-0.4,0.7714285714285715,1,-0.5,1.5,TRUE
ZNF229,TBL1X,-0.4,-0.8857142857142858,-1,-0.5,0.6,TRUE
ZNF229,PDLIM5,0.8,-0.6,-1,1,2,TRUE
ZNF229,RFK,-0.4,0.8857142857142858,1,-0.5,1.5,TRUE
ZNF229,TRIM7,-0.8,0.7714285714285715,1,0.5,1.8,TRUE
ZNF229,GRK4,1,0.8285714285714285,-0.5,-1,2,TRUE
ZNF229,XM_005247957,1,0.8285714285714285,-0.5,-1,2,TRUE
ZNF229,MAP3K7CL,0.4,0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
ZNF229,XM_006724033,0.4,0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
ZNF229,COX11,-0.4,0.8285714285714285,1,-1,2,TRUE
ZNF229,RYR1,-0.4,0.7714285714285715,-0.5,-1,1.7714285714285714,TRUE
ZNF229,RTN4R,0,0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
ZNF229,TRIM37,0.8,0.7142857142857143,0.5,-0.5,1.3,TRUE
ZNF229,PTCD2,-0.4,1,0.5,1,1.4,TRUE
ZNF229,PM20D2,0.2,-0.7142857142857143,-0.5,0.5,1.2142857142857144,TRUE
ZNF229,SNORA24,0.4,-0.6,0.5,0.5,1.1,TRUE
ZNF229,ANKRD2,0,0.6,0.5,0.5,0.6,TRUE
ZNF229,SPACA9,-0.8,0.8285714285714285,0.5,1,1.8,TRUE
ZNF229,HNRNPLL,-0.8,0.7714285714285715,1,-1,2,TRUE
ZNF229,GART,0.4,0.7142857142857143,0.5,-0.5,1.2142857142857144,TRUE
ZNF229,DYNLRB2,0.8,0.8857142857142858,-0.5,1,1.5,TRUE
ZNF229,XM_005256188,0.8,0.8857142857142858,-0.5,1,1.5,TRUE
ZNF229,PPFIA1,0.4,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
ZNF229,MBD5,-0.4,0.8285714285714285,0.5,0.5,1.2285714285714286,TRUE
ZNF229,NIPSNAP1,-0.2,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
ZNF229,XM_005261789,-0.2,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
ZNF229,PRPSAP1,-0.4,0.7714285714285715,1,0,1.4,TRUE
ZNF229,INPP5F,-0.4,0.8857142857142858,0.5,0.5,1.2857142857142858,TRUE
ZNF229,SDK1,-0.4,-0.9428571428571428,0.5,-1,1.5,TRUE
ZNF229,RAI1,-0.2,-0.7142857142857143,-1,0.5,1.5,TRUE
ZNF229,PLEKHA8,0.8,0.7714285714285715,-0.5,0.5,1.3,TRUE
ZNF229,BRI3BP,-0.4,1,1,-0.5,1.5,TRUE
ZNF229,GLE1,1,0.7142857142857143,0.5,-1,2,TRUE
ZNF229,XM_006717058,1,0.7142857142857143,0.5,-1,2,TRUE
ZNF229,HLA-B,-0.8,-0.9428571428571428,0.5,-1,1.5,TRUE
ZNF229,LMBRD2,0.4,0.7142857142857143,-1,0.5,1.7142857142857144,TRUE
ZNF229,DNAH14,0.2,0.9428571428571428,0.5,0.5,0.7428571428571429,TRUE
ZNF229,IL23R,1,0.7714285714285715,-0.5,-0.5,1.5,TRUE
ZNF229,XM_005270512,1,0.7714285714285715,-0.5,-0.5,1.5,TRUE
ZNF229,CNOT7,0.4,0.6571428571428571,0.5,-0.5,1.157142857142857,TRUE
ZNF229,ETFBKMT,0.4,0.8857142857142858,1,-1,2,TRUE
ZNF229,XM_006719060,0.4,0.8857142857142858,1,-1,2,TRUE
ZNF229,NDUFC2-KCTD14,0,-0.8857142857142858,1,-0.5,1.8857142857142857,TRUE
ZNF229,SNX1,1,-0.7714285714285715,-0.5,-1,2,TRUE
ZNF229,XM_005254611,1,-0.7714285714285715,-0.5,-1,2,TRUE
ZNF229,PPM1F,0.6000000000000001,-0.8857142857142858,-1,-0.5,1.6,TRUE
ZNF229,HEXIM2,0.6000000000000001,0.8857142857142858,-0.5,-0.5,1.3857142857142857,TRUE
ZNF229,XM_006721688,0.6000000000000001,0.8857142857142858,-0.5,-0.5,1.3857142857142857,TRUE
ZNF229,DNM3,0.4,-0.9428571428571428,1,-1,2,TRUE
ZNF229,XM_005245084,0.4,-0.9428571428571428,1,-1,2,TRUE
ZNF229,LSM5,0.8,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZNF229,PAQR3,1,0.8857142857142858,1,-0.5,1.5,TRUE
ZNF229,XM_006714104,1,0.8857142857142858,1,-0.5,1.5,TRUE
ZNF229,XM_006714105,1,0.8857142857142858,1,-0.5,1.5,TRUE
ZNF229,XM_006714107,1,0.8857142857142858,1,-0.5,1.5,TRUE
ZNF229,ZNF542P,0.6000000000000001,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
ZNF229,CCSAP,-0.4,0.8857142857142858,0.5,1,1.4,TRUE
ZNF229,SLC2A11,0.8,0.8857142857142858,-1,1,2,TRUE
ZNF229,GP1BB,-0.4,0.8857142857142858,0.5,0.5,1.2857142857142858,TRUE
ZNF229,SEPT5-GP1BB,-0.4,0.8857142857142858,0.5,0.5,1.2857142857142858,TRUE
ZNF229,SEPTIN5,-0.4,0.8857142857142858,0.5,0.5,1.2857142857142858,TRUE
ZNF229,CHDH,0.4,0.6,-0.5,0.5,1.1,TRUE
ZNF229,FAM174B,-1,-0.6571428571428571,-1,1,2,TRUE
ZNF229,MAP4K5,-0.2,0.7142857142857143,1,-0.5,1.5,TRUE
ZNF229,XM_006720014,-0.2,0.7142857142857143,1,-0.5,1.5,TRUE
ZNF229,MAPDA,0.4,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
ZNF229,XM_005254205,0.4,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
ZNF229,DCUN1D4,-0.6000000000000001,0.6571428571428571,-0.5,-1,1.657142857142857,TRUE
ZNF229,XM_005265734,-0.6000000000000001,0.6571428571428571,-0.5,-1,1.657142857142857,TRUE
ZNF229,FAM27B,-0.8,0.5428571428571428,1,0.5,1.8,TRUE
ZNF229,FAM27C,-0.8,0.5428571428571428,1,0.5,1.8,TRUE
ZNF229,XM_005264892,0,0.8285714285714285,0.5,0.5,0.8285714285714285,TRUE
ZNF229,ZCWPW2,0,0.8285714285714285,0.5,0.5,0.8285714285714285,TRUE
ZNF229,CDKL3,0.8,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
ZNF229,XM_006714643,0.8,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
ZNF229,XM_006714645,0.8,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
ZNF229,LZIC,-0.4,0.7714285714285715,1,-0.5,1.5,TRUE
ZNF229,XM_005263505,-0.4,0.7714285714285715,1,-0.5,1.5,TRUE
ZNF229,S100PBP,0.2,0.7714285714285715,0.5,1,0.8,TRUE
ZNF229,XM_006710819,0.2,0.7714285714285715,0.5,1,0.8,TRUE
ZNF229,XM_006710820,0.2,0.7714285714285715,0.5,1,0.8,TRUE
ZNF229,KDM4D,-0.2,0.9428571428571428,-0.5,1,1.5,TRUE
ZNF229,PPP2R1B,-0.4,0.7714285714285715,1,1,1.4,TRUE
ZNF229,XM_006718867,-0.4,0.7714285714285715,1,1,1.4,TRUE
ZNF229,XM_006718870,-0.4,0.7714285714285715,1,1,1.4,TRUE
ZNF229,UCHL5,-1,0.7714285714285715,0.5,-0.5,1.7714285714285714,TRUE
ZNF229,XM_006716950,-0.8,0.31428571428571433,1,-0.5,1.8,TRUE
ZNF229,ZMYND19,-0.8,0.31428571428571433,1,-0.5,1.8,TRUE
ZNF229,PADI3,-0.2,0.8285714285714285,-1,0.5,1.8285714285714285,TRUE
ZNF229,LCA5L,-0.4,0.8285714285714285,-1,-0.5,1.8285714285714285,TRUE
ZNF229,XM_006723967,-0.4,0.8285714285714285,-1,-0.5,1.8285714285714285,TRUE
ZNF229,ANKRD16,-0.8,0.9428571428571428,1,0.5,1.8,TRUE
ZNF229,PDCL3,-1,0.9428571428571428,1,-0.5,2,TRUE
ZNF229,SRP68,-0.4,0.7714285714285715,0.5,0.5,1.1714285714285715,TRUE
